	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA3648	PA3648	0.520425875223178	5406.0	0.991418531850001	-0.991418531850001	0.824158664188596	2693.0	48.52198990627253	0.0	0.07452000000000042	0.05657691667102422	25	16.20623013412798	opr86
PA4638	PA4638	0.6239484484889649	5405.0	0.990067961650002	-0.990067961650002	0.8367914872206809	4799.5	86.49062725306418	0.0	0.12793999999999944	0.11452995605226293	25	7.527532458465204	
PA3318	PA3318	0.6760778113141839	5404.0	0.989851437700001	0.989851437700001	0.9036217239094649	1109.0	19.971160778658973	0.0	0.06225999999999991	0.0753085486515316	25	12.317213042999416	
PA4739	PA4739	0.638683297960603	5403.0	0.9871336888500022	-0.9871336888500022	0.7806530885868259	5000.0	90.10454217736121	0.0	0.18817999999999963	0.2472499528142864	25	3.231360328914239	
PA4578	PA4578	0.536162133063071	5402.0	0.985722693049999	-0.985722693049999	0.7626716156559891	4327.5	77.98305695746215	0.0	0.17284000000000074	0.18535285718506372	25	4.385595697822902	
PA1054	PA1054	0.638683297960603	5401.0	0.983182670099996	0.983182670099996	0.919612611752163	1225.0	22.062004325883198	0.0	0.05527999999999993	0.05518738533396906	25	16.813673350979567	shaA
PA2361	PA2361	0.5597213000153061	5400.0	0.976921890100001	0.976921890100001	0.841000595615985	4768.0	85.92285508291276	0.0	0.10961999999999981	0.06264288334147215	25	13.845178316142606	icmF3
PA3524	PA3524	0.8412023263083209	5399.0	0.9723692703	0.9723692703	0.826567234254729	3969.5	71.53028118240807	0.0	0.1661000000000001	0.17809068382896018	25	4.527296167127685	gloA1
PA1830	PA1830	0.739050008709303	5398.0	0.9695030760999979	-0.9695030760999979	0.7910150480222979	4400.5	79.29884643114636	0.0	0.14296000000000028	0.12672229480245348	25	6.5224756021700045	
PA3465	PA3465	0.638683297960603	5397.0	0.9634701594999979	-0.9634701594999979	0.728140262368655	4790.0	86.31939437635184	0.0	0.12137999999999995	0.08853898388092513	25	9.510953509840519	
PA4765	PA4765	0.885369311844932	5396.0	0.9608630110999989	0.9608630110999989	0.7957675807531841	4592.5	82.75955299206922	0.0	0.1631400000000004	0.16381159910091808	25	4.869759012660341	omlA
PA3163	PA3163	0.84727158056281	5395.0	0.959628538699999	-0.959628538699999	0.92731726017534	526.5	9.4718817591925	0.0	0.0373200000000001	0.02763711272908205	25	33.372101772753915	cmk
PA5390	PA5390	0.784161412742984	5394.0	0.95561826125	0.95561826125	0.8945091498791109	475.5	8.552631578947368	0.0	0.04310000000000067	0.04012792045446685	25	22.74023300772423	
PA4610	PA4610	0.739050008709303	5393.0	0.954895304949999	-0.954895304949999	0.6673738853197421	5453.0	98.26964671953857	0.0	0.26942000000000016	0.14445087688668914	25	4.745386942079297	
PA3518	PA3518	0.45518160375256206	5392.0	0.9547716119500009	-0.9547716119500009	0.8251978963527041	5074.0	91.43835616438356	0.0	0.1424799999999999	0.1298627865607899	25	6.254999091443031	
PA4920	PA4920	0.768728133719233	5391.0	0.9525911589000021	0.9525911589000021	0.722186020781913	5288.0	95.2956020187455	0.0	0.21794000000000024	0.15816686336482327	25	4.644785533904633	nadE
PA4257	PA4257	0.885369311844932	5390.0	0.948572874949999	-0.948572874949999	0.8441157675315529	5025.0	90.55515501081472	0.0	0.13894000000000004	0.0876963653750816	25	9.232228399514163	rpsC
PA3792	PA3792	0.768728133719233	5389.0	0.9478796124500001	-0.9478796124500001	0.8784174947669001	2550.5	45.953496755587594	0.0	0.13087999999999972	0.1799562030050646	25	4.539991391277616	leuA
PA4721	PA4721	0.6150221406033161	5388.0	0.940855270050001	-0.940855270050001	0.8817804893193459	2191.5	39.48269646719538	0.0	0.055320000000000265	0.03452863545908918	25	25.646402131912108	
PA4605	PA4605	0.866525539368264	5387.0	0.9402239198000021	-0.9402239198000021	0.8307884703643951	2923.0	52.6676279740447	0.0	0.09860000000000017	0.11292512268460607	25	7.452937838735967	
PA1429	PA1429	0.43150344565491705	5386.0	0.9399689885500009	-0.9399689885500009	0.5660842574077989	5452.0	98.25162220620044	0.0	0.2821800000000001	0.1264548568989478	25	5.201769269136503	
PA3865	PA3865	0.560945799986349	5385.0	0.933224996	0.933224996	0.8719221035040441	3638.5	65.56416726748378	0.0	0.08219999999999995	0.060727018972886536	25	14.01394322319636	
PA4457	PA4457	0.784161412742984	5384.0	0.928829680549999	0.928829680549999	0.8538864562625641	4299.0	77.46935832732517	0.0	0.11198000000000025	0.09090556913632919	25	8.985694587368858	
PA1096	PA1096	0.739050008709303	5383.0	0.928779799700001	-0.928779799700001	0.7806530885868259	5512.0	99.33309300648882	0.0	0.38440000000000046	0.26955808743200405	25	2.0195268666807125	
PA3808	PA3808	0.45518160375256206	5382.0	0.9259872386499991	-0.9259872386499991	0.784820484675924	4717.5	85.0126171593367	0.0	0.17026000000000002	0.17090111175764702	25	4.422014759749999	
PA2527	PA2527	0.560945799986349	5381.0	0.9253926953499979	0.9253926953499979	0.889181419168217	252.5	4.533165104542177	0.0	0.042059999999999535	0.030543111607475002	25	28.92084823256236	muxB
PA3837	PA3837	0.5597213000153061	5380.0	0.924214107149999	-0.924214107149999	0.923329513814902	455.0	8.1831290555155	0.0	0.047839999999999945	0.0360822902081712	25	24.288206266672486	
PA2741	PA2741	0.8477759059323521	5379.0	0.92419579855	-0.92419579855	0.855601449707805	3937.0	70.94448449891853	0.0	0.14554000000000009	0.14702819457505445	25	5.295962456728082	rplT
PA2784	PA2784	0.638683297960603	5378.0	0.9233301866	0.9233301866	0.8840176569718	1736.0	31.272530641672674	0.0	0.05578000000000026	0.048667896673953805	25	17.825923162697457	
PA2274	PA2274	0.8412023263083209	5377.0	0.9229949863500021	-0.9229949863500021	0.8551029070517109	4461.0	80.38932948810383	0.0	0.11743999999999993	0.12172136213500084	25	6.618024742908836	
PA0037	PA0037	0.7482314839100541	5376.0	0.9224248671999999	0.9224248671999999	0.9287236842573531	1426.5	25.693943763518384	0.0	0.07357999999999996	0.09660666384882595	25	8.786607811323524	trpI
PA0298	PA0298	0.440343391274141	5375.0	0.9224089073	-0.9224089073	0.860353806912152	3609.5	65.04145638067773	0.0	0.08649999999999963	0.06766630747031087	25	12.353399181221201	spuB
PA2454	PA2454	0.560945799986349	5374.0	0.9222850548000009	0.9222850548000009	0.883420930050875	2240.0	40.35688536409517	0.0	0.06769999999999965	0.055953663865737774	25	15.273084830523334	
PA5412	PA5412	0.6760778113141839	5373.0	0.919391428450001	0.919391428450001	0.8538864562625641	1084.5	19.52956020187455	0.0	0.10253999999999978	0.14428147547993356	25	5.661512856954444	
PA0701	PA0701	0.717094875218039	5372.0	0.9189947073	0.9189947073	0.861476785839024	1527.0	27.50540735400144	0.0	0.08830000000000048	0.17621264379531168	25	4.714160626662711	
PA3859	PA3859	0.6760778113141839	5371.0	0.910714270299999	-0.910714270299999	0.7910150480222979	4714.0	84.9495313626532	0.0	0.1461599999999998	0.09081296254757222	25	8.418999324017083	
PA5230	PA5230	0.834421780471163	5370.0	0.9104342325	-0.9104342325	0.728140262368655	5134.5	92.52883922134103	0.0	0.17882	0.09945883570603475	25	7.355950100425403	
PA3632	PA3632	0.866525539368264	5369.0	0.9088347253000009	-0.9088347253000009	0.8029959969138292	4131.0	74.44124008651767	0.0	0.09865999999999998	0.07685358373773718	25	10.541795006784874	
PA2655	PA2655	0.717094875218039	5368.0	0.9070578734499991	-0.9070578734499991	0.8784174947669001	1231.5	22.179163662581107	0.0	0.11131999999999997	0.14095587962195838	25	5.64529749013774	
PA3657	PA3657	0.784161412742984	5367.0	0.9060532185	0.9060532185	0.7910150480222979	4911.5	88.50937274693584	0.0	0.13415999999999975	0.08378242158511866	25	9.213068850197844	map
PA4366	PA4366	0.8412023263083209	5366.0	0.9056912579999972	-0.9056912579999972	0.8878443333342141	2102.0	37.86950252343186	0.0	0.0997600000000003	0.12524235838299091	25	6.4349735058123105	sodB
PA4246	PA4246	0.9012784591818729	5365.0	0.9040496754000009	-0.9040496754000009	0.8479126721407801	4993.0	89.97837058399423	0.0	0.13630000000000023	0.0907939517075155	25	8.455956161851363	rpsE
PA0035	PA0035	0.580460656746561	5364.0	0.90350358635	-0.90350358635	0.9458053256730351	2191.5	39.48269646719538	0.0	0.07866000000000019	0.06311855907734286	25	13.0681624930517	trpA
PA2262	PA2262	0.518682151799898	5363.0	0.90187422595	-0.90187422595	0.8673104510349169	2764.5	49.81074260994953	0.0	0.056959999999999775	0.03815017474839855	25	22.147060440017185	
PA4403	PA4403	0.717094875218039	5362.0	0.9011567379999972	-0.9011567379999972	0.8784174947669001	1986.5	35.78767123287671	0.0	0.09239999999999961	0.09627564593395323	25	8.40042910285763	secA
PA4028	PA4028	0.520425875223178	5361.0	0.900963363550001	0.900963363550001	0.8821298439821509	2426.0	43.709444844989186	0.0	0.0677400000000004	0.06404834111825194	25	13.009288749752736	
PA2630	PA2630	0.485228504504714	5360.0	0.9009563113500001	-0.9009563113500001	0.728140262368655	5286.0	95.25955299206922	0.0	0.1723399999999999	0.07767919069266026	25	9.379813368972775	
PA2186	PA2186	0.6561568065291851	5359.0	0.8985263477	-0.8985263477	0.889626582688995	588.0	10.580389329488103	0.0	0.06800000000000016	0.06625220122129351	25	12.535830242468503	
PA1584	PA1584	0.9015754637799961	5358.0	0.8976703574999989	-0.8976703574999989	0.9056543950099091	2574.0	46.377072819033884	0.0	0.11027999999999986	0.13441044726260473	25	5.858103841895811	sdhB
PA3187	PA3187	0.816623752481076	5357.0	0.8975289839499999	-0.8975289839499999	0.8223645201424441	4051.5	73.00829127613555	0.0	0.15181999999999993	0.19009930957265436	25	3.9227337838646714	
PA4809	PA4809	0.510907322356034	5356.0	0.8956001013999979	0.8956001013999979	0.8784174947669001	2806.5	50.5677721701514	0.0	0.062179999999999576	0.040056179298580415	25	20.80628047891564	fdhE
PA3155	PA3155	0.8374030884804301	5355.0	0.895178604200001	-0.895178604200001	0.7806530885868259	5545.0	99.92790194664744	0.0	0.5129600000000001	0.29343653203603254	25	1.3025597104353261	wbpE
PA3431	PA3431	0.816623752481076	5354.0	0.8950947139000011	0.8950947139000011	0.8784174947669001	4641.0	83.633741888969	0.0	0.19074	0.24323287538214566	25	2.8958039195704206	
PA5262	PA5262	0.8374030884804301	5353.0	0.8929254175	0.8929254175	0.7806530885868259	4890.0	88.12184571016583	0.0	0.13334000000000004	0.09207376119177468	25	8.24974898025407	fimS
PA0788	PA0788	0.768728133719233	5352.0	0.8926908190999979	0.8926908190999979	0.888548837795203	2933.0	52.847873107426096	0.0	0.07244000000000006	0.06312278378947911	25	12.994528597401812	
PA0362	PA0362	0.638683297960603	5351.0	0.8919028246999959	0.8919028246999959	0.8756190340571509	3791.5	68.32191780821918	0.0	0.10248000000000004	0.09790497944435708	25	8.063152958922311	fdx1
PA1915	PA1915	0.6836366275388961	5350.0	0.891654943650003	-0.891654943650003	0.885775299447646	853.5	15.365897620764239	0.0	0.04589999999999971	0.03168661652285792	25	26.691235494957223	
PA1491	PA1491	0.6719362958502011	5349.0	0.8889749197499991	0.8889749197499991	0.9255142095634991	71.0	1.261715933669791	0.0	0.03565999999999994	0.03912499201277863	25	21.80997045242329	
PA3432	PA3432	0.739050008709303	5348.0	0.8853654347000011	0.8853654347000011	0.8541437346283901	4784.0	86.211247296323	0.0	0.15815999999999972	0.1474495478686409	25	4.931893282900063	
PA1573	PA1573	0.529377129871141	5347.0	0.8843947861	-0.8843947861	0.8988892201203691	1293.0	23.28767123287671	0.0	0.06868000000000003	0.07040491223392505	25	11.586049328344204	
PA0024	PA0024	0.594727892530572	5346.0	0.8831515001999991	-0.8831515001999991	0.775833513652769	4602.5	82.93979812545061	0.0	0.15062000000000011	0.11536078189748929	25	6.349917954361072	hemF
PA4503	PA4503	0.6760778113141839	5345.0	0.8829522115500021	0.8829522115500021	0.8217152135870109	5105.0	91.9971160778659	0.0	0.14885999999999994	0.0908377124326676	25	8.081359513474533	dppB
PA2946	PA2946	0.717094875218039	5344.0	0.8810078087500011	0.8810078087500011	0.728140262368655	5397.0	97.26027397260275	0.0	0.23926000000000022	0.16595124283957524	25	3.8670864873870046	
PA1582	PA1582	0.866525539368264	5343.0	0.879228000699998	-0.879228000699998	0.9059603914830129	3921.5	70.66510454217736	0.0	0.10689999999999968	0.07988207454324987	25	9.668351818803144	sdhD
PA5554	PA5554	0.847980023766254	5342.0	0.877965297750001	-0.877965297750001	0.786967310913545	5231.5	94.2772170151406	0.0	0.15794000000000033	0.07175120788762622	25	10.035026851083463	atpD
PA1747	PA1747	0.900741554392456	5341.0	0.8757670797499999	-0.8757670797499999	0.681269800515812	5403.0	97.36842105263158	0.0	0.22694000000000017	0.14256579767485147	25	4.551071086697623	
PA3613	PA3613	0.8374030884804301	5340.0	0.8744024489499991	-0.8744024489499991	0.6140337624645129	5491.0	98.9545782263879	0.0	0.3133999999999999	0.14140986528527608	25	3.967208707951524	
PA0120	PA0120	0.866525539368264	5339.0	0.87409939555	-0.87409939555	0.8784174947669001	3226.0	58.12905551550108	0.0	0.1154799999999995	0.14888687540097875	25	5.095273801044613	
PA4026	PA4026	0.520425875223178	5338.0	0.8731963143999991	0.8731963143999991	0.924133065656214	1363.0	24.549387166546502	0.0	0.06389999999999976	0.07219100821201159	25	11.21048638111891	
PA3006	PA3006	0.7292976850222471	5337.0	0.8729643343500021	-0.8729643343500021	0.836926504255141	2843.0	51.22566690699351	0.0	0.11583999999999961	0.14109635596522943	25	5.3660091302186546	psrA
PA3307	PA3307	0.717094875218039	5336.0	0.870074226849999	0.870074226849999	0.8474969787844621	3322.5	59.868421052631575	0.0	0.08946000000000058	0.07606889968968968	25	10.261936613180726	
PA0521	PA0521	0.757361762629559	5335.0	0.8691305015499989	-0.8691305015499989	0.8471082213605831	4761.0	85.79668348954579	0.0	0.1287599999999998	0.10229676192333785	25	7.237477390582898	
PA3162	PA3162	0.784161412742984	5334.0	0.868880689449998	-0.868880689449998	0.8352936256323259	3799.0	68.45710165825523	0.0	0.10446000000000043	0.09031252681660433	25	8.464171210736799	rpsA
PA2268	PA2268	0.8477759059323521	5333.0	0.86880783595	0.86880783595	0.9124972306901729	826.5	14.879235760634462	0.0	0.04678000000000026	0.04666504759096078	25	17.61549335930025	
PA1745	PA1745	0.739050008709303	5332.0	0.8623268900000011	-0.8623268900000011	0.8240687764185999	2574.0	46.377072819033884	0.0	0.12597999999999984	0.14808657940542727	25	4.972407985628808	
PA5394	PA5394	0.6760778113141839	5331.0	0.8578449082000009	-0.8578449082000009	0.8677324463700171	820.5	14.771088680605622	0.0	0.04911999999999939	0.04467271725188259	25	18.10332923426368	cls
PA0909	PA0909	0.6239484484889649	5330.0	0.85602702515	-0.85602702515	0.688694776341462	5206.0	93.81759192501802	0.0	0.16204000000000027	0.12370074103793084	25	5.610209116994697	alpC
PA1179	PA1179	0.768728133719233	5329.0	0.8550236010500001	-0.8550236010500001	0.841942122867282	3956.0	71.28695025234319	0.0	0.13307999999999984	0.1449441472889933	25	4.980839961827302	phoP
PA4769	PA4769	0.768500720374639	5328.0	0.8548410594499999	0.8548410594499999	0.8665184904383041	2933.0	52.847873107426096	0.0	0.08574000000000012	0.07317560499692909	25	10.510347806243297	
PA0273	PA0273	0.653712117127324	5327.0	0.851961592200001	0.851961592200001	0.8944766715645859	952.0	17.141312184571014	0.0	0.07258000000000006	0.10314367810648109	25	7.5562710823187915	
PA1337	PA1337	0.666990557317978	5326.0	0.849786323599999	-0.849786323599999	0.786967310913545	5361.0	96.6113914924297	0.0	0.2497400000000004	0.21569621384406995	25	2.7819047581140257	ansB
PA1495	PA1495	0.7120105315312258	5325.0	0.8496835843999991	-0.8496835843999991	0.8866820619921991	511.0	9.192501802451332	0.0	0.03953999999999977	0.029256737115862286	25	27.690838564521925	
PA5312	PA5312	0.7292976850222471	5324.0	0.848751514050003	-0.848751514050003	0.789901131727734	4673.5	84.21953857245855	0.0	0.13158	0.125770846515929	25	5.702207895684096	pauC
PA3504	PA3504	0.6379315189448079	5323.0	0.848005031799998	-0.848005031799998	0.84555722012537	3262.0	58.777937995674115	0.0	0.08669999999999992	0.04711599162350993	25	16.158102707109794	
PA2374	PA2374	0.7161394305038381	5322.0	0.8475071668	0.8475071668	0.8551029070517109	2774.5	49.990987743330926	0.0	0.07091999999999983	0.04387165941698575	25	17.701340161738436	
PA4483	PA4483	0.8374030884804301	5321.0	0.8458694264499979	-0.8458694264499979	0.8551029070517109	3900.5	70.28658976207643	0.0	0.08587999999999994	0.0705685659483029	25	10.76951779077884	gatA
PA0795	PA0795	0.601058373193761	5320.0	0.84561611615	0.84561611615	0.8551029070517109	4756.5	85.71557317952416	0.0	0.19838000000000014	0.2172808896336718	25	2.978799089239822	prpC
PA0126	PA0126	0.870920067219285	5319.0	0.8446995401	-0.8446995401	0.8058219084061709	5209.0	93.87166546503245	0.0	0.1492799999999995	0.08382373371148145	25	8.296212889938925	
PA3014	PA3014	0.7780909028708449	5318.0	0.844615976750001	-0.844615976750001	0.8490268785281619	4362.0	78.60490266762798	0.0	0.10472000000000009	0.08126090696023522	25	9.105189745323255	faoA
PA4694	PA4694	0.885369311844932	5317.0	0.8443904635500009	-0.8443904635500009	0.83435348422791	4010.5	72.26928622927181	0.0	0.12027999999999986	0.08689122510357436	25	8.333528071296742	ilvC
PA4270	PA4270	0.885369311844932	5316.0	0.8436634229500021	-0.8436634229500021	0.882666337772274	3802.5	68.52018745493872	0.0	0.1125999999999998	0.09459430920162908	25	7.728408073594897	rpoB
PA1823	PA1823	0.784161412742984	5315.0	0.8434229238999971	-0.8434229238999971	0.8144697234164829	4863.5	87.64419610670512	0.0	0.12139999999999981	0.07669650687395539	25	9.414026183572929	nudC
PA4433	PA4433	0.885369311844932	5314.0	0.841722845549999	0.841722845549999	0.7690927560568159	4610.0	83.07498197548666	0.0	0.2213799999999995	0.28304425007408324	25	2.1916814964007667	rplM
PA3978	PA3978	0.8420167681245121	5313.0	0.8415068307999979	0.8415068307999979	0.8226892307269921	2347.0	42.28550829127613	0.0	0.07096000000000005	0.07213282308815275	25	10.682332921564997	
PA4266	PA4266	0.912814121749335	5312.0	0.841146407400002	-0.841146407400002	0.8767264160063359	4617.0	83.20115356885364	0.0	0.11232000000000021	0.07756232440216441	25	9.39665505150415	fusA1
PA3586	PA3586	0.717094875218039	5311.0	0.8410809876999978	0.8410809876999978	0.880427475679646	728.0	13.103821196827685	0.0	0.07994000000000002	0.15146061919412165	25	5.025339205331457	
PA2322	PA2322	0.784161412742984	5310.0	0.838783437700001	-0.838783437700001	0.808250484528136	4161.5	74.99098774333093	0.0	0.13618000000000038	0.17896635391417426	25	3.9258968087205015	
PA4369	PA4369	0.7161394305038381	5309.0	0.8381975796999991	0.8381975796999991	0.878944823715792	2008.0	36.175198269646714	0.0	0.06669999999999994	0.05681732423595205	25	13.578562350034462	
PA3411	PA3411	0.7299969411899	5308.0	0.8380038435000029	-0.8380038435000029	0.8898300105318641	1527.0	27.50540735400144	0.0	0.06265999999999965	0.05781773084443888	25	13.41013962630425	
PA4878	PA4878	0.7161394305038381	5307.0	0.8370340556499979	-0.8370340556499979	0.812334818347563	5223.5	94.13302090843547	0.0	0.17007999999999956	0.12153734679787366	25	5.487646992649892	brlR
PA0085	PA0085	0.885369311844932	5306.0	0.8310146693000001	-0.8310146693000001	0.8645330163179972	5309.0	95.67411679884643	0.0	0.1937999999999998	0.17554154304133618	25	3.629993551725532	hcp1
