	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA2034	PA2034	4.36691130318395e-06	5390.0	2.25181950315	2.25181950315	0.00641261895069543	5485.0	1.0462799999999999	0.491425564048107	25	2.4531477223516736	
PA5302	PA5302	6.15181310520254e-06	5389.0	2.24969192195	-2.24969192195	0.0279539943881754	5059.0	0.6539399999999997	0.4040656743237004	25	3.9492390058147575	dadX
PA4296	PA4296	4.9906543680824205e-06	5388.0	2.24808421435	2.24808421435	0.00449098319038594	5505.5	1.2031	0.5032520077787405	25	2.0764630805197646	pprB
PA3931	PA3931	3.4244214615061894e-05	5387.0	2.2397094922	2.2397094922	0.0143008921957022	5346.0	0.8016199999999999	0.570707314800386	25	2.5198371475280545	
PA2444	PA2444	3.5792786831446402e-06	5386.0	2.23274501755	-2.23274501755	0.06339054292780599	4904.0	0.5572000000000001	0.3990805056627045	25	4.198513818076947	glyA2
PA3446	PA3446	5.01589067267039e-05	5385.0	2.2289906164	2.2289906164	0.0575343609627625	4144.0	0.5895800000000004	0.5698469034164642	25	2.876931692654756	
PA5415	PA5415	7.89817931636764e-06	5384.0	2.22794218105	-2.22794218105	0.086181492583352	4505.0	0.46619999999999995	0.3889992502135017	25	4.528908937698647	glyA1
PA3328	PA3328	1.8186022246224104e-05	5383.0	2.2266649360499997	2.2266649360499997	0.190246183141378	4051.0	0.3968400000000002	0.32995503860374686	25	5.54567962893724	
PA0165	PA0165	3.95256672246539e-05	5382.0	2.22307409525	-2.22307409525	0.0181436045102681	5418.0	0.8521000000000001	0.37806770227037373	25	3.6262661079405105	
PA0871	PA0871	2.75884095092289e-06	5381.0	2.21679738355	-2.21679738355	0.0767936684623683	5088.0	0.5936200000000004	0.42109008537366416	25	3.854703399415436	phhB
PA2368	PA2368	6.82765780294403e-06	5380.0	2.2142454791499997	2.2142454791499997	0.0044901142341674	5458.0	0.9734000000000002	0.4633735219381157	25	2.677851496477428	hsiF3
PA1861	PA1861	1.58164055584025e-05	5379.0	2.20327508625	2.20327508625	0.104877246666855	4184.0	0.44967999999999975	0.40010211925623873	25	4.3828687773756565	modC
PA4555	PA4555	3.0165252126697602e-05	5378.0	2.19355909725	2.19355909725	0.054265832803099004	4552.0	0.5461199999999999	0.45146802858378954	25	3.649071457878985	pilY2
PA3445	PA3445	1.15875828429246e-05	5377.0	2.1896301843	2.1896301843	0.0342729883297741	5022.5	0.7542199999999998	0.6069091619289771	25	2.365115365432525	
PA3329	PA3329	7.55817887225873e-06	5376.0	2.1835001304499997	2.1835001304499997	0.10727754853345402	4130.5	0.49955999999999967	0.40649993132430734	25	4.142534846104428	
PA0515	PA0515	5.41218878531512e-06	5375.0	2.18286007915	-2.18286007915	0.0330295758880442	5247.5	0.7146199999999999	0.3739754136303613	25	3.926033706058586	
PA0046	PA0046	5.48416501119665e-06	5374.0	2.1813031898	-2.1813031898	0.0323463363170926	5202.0	0.5639599999999997	0.3377396963639304	25	4.7887269610654135	
PA0495	PA0495	7.05792342549346e-06	5373.0	2.1811293127	-2.1811293127	0.0575321815927067	4491.0	0.4138399999999996	0.21224193742048258	25	8.326767716969806	
PA3188	PA3188	7.636589708477819e-06	5372.0	2.17553938585	-2.17553938585	0.0899228624182352	4286.0	0.43523999999999996	0.3776658884958151	25	4.608039642609355	
PA2566	PA2566	2.93906682342302e-05	5371.0	2.16566507655	2.16566507655	0.0086387098049619	5375.0	0.9305400000000001	0.48797312340606064	25	2.5311334114649715	
PA2222	PA2222	7.89817931636764e-06	5370.0	2.1643822161	2.1643822161	0.045539204741321004	4704.0	0.48944000000000015	0.34534612226962486	25	4.850039158083578	
PA3361	PA3361	0.000688884064354992	5369.0	2.14039846975	2.14039846975	0.0522079001233944	5269.0	0.7866199999999998	0.6190137532128563	25	2.18699255504988	lecB
PA0494	PA0494	4.36691130318395e-06	5368.0	2.13759089845	-2.13759089845	0.0155553251501608	4750.0	0.4355799999999997	0.1951104751160219	25	8.723318916823427	
PA1718	PA1718	6.43164154396529e-06	5367.0	2.13122755975	2.13122755975	0.0573416397845218	5408.0	0.9384600000000001	0.7621970425465233	25	1.5649070951061783	pscE
PA1939	PA1939	4.78425952644938e-05	5366.0	2.12631495765	2.12631495765	0.0270194257777817	5324.0	0.7516199999999997	0.4139308084289769	25	3.3210742705223724	
PA3410	PA3410	2.7825947286349604e-05	5365.0	2.1258727507499997	2.1258727507499997	0.0592062159241828	5187.0	0.57452	0.37639300936653936	25	4.121630083834155	hasI
PA2008	PA2008	7.98277497993821e-06	5364.0	2.1154980789	-2.1154980789	0.0804778286396668	5188.5	0.7539800000000001	0.5190831958045514	25	2.622928443656742	fahA
PA2232	PA2232	1.26128387755845e-05	5363.0	2.10896093685	2.10896093685	0.0303491314962866	4989.0	0.5277599999999998	0.3083493392241989	25	5.127953057490806	pslB
PA0789	PA0789	9.83103440889477e-06	5362.0	2.1050194758000003	-2.1050194758000003	0.0068841464265173	5398.5	0.7669200000000003	0.37218906709717653	25	3.5952143523082842	
PA1921	PA1921	8.93313598744963e-06	5361.0	2.1050010397	2.1050010397	0.0375593879800808	4354.0	0.4903599999999996	0.42129813078151684	25	3.832537867435603	
PA3183	PA3183	1.48728918750681e-05	5360.0	2.098592687	-2.098592687	0.0320947833946068	4818.0	0.5927599999999998	0.44065694612324785	25	3.4172448664381934	zwf
PA4607	PA4607	9.397898057115469e-06	5359.0	2.09696540475	2.09696540475	0.00553358940170841	5518.0	1.292019999999999	0.5120745689513072	25	1.5719300538561656	
PA1843	PA1843	5.68422159065043e-05	5358.0	2.0923747255	2.0923747255	0.17806347626504299	3700.5	0.3939399999999998	0.3916432879547408	25	4.336687944710227	metH
PA5300	PA5300	4.78111393868294e-06	5357.0	2.0881583047	-2.0881583047	0.0214176138862353	5267.0	0.6942000000000003	0.3268026290183929	25	4.265443974202379	cycB
PA3332	PA3332	5.9208079390616395e-05	5356.0	2.0827479818	2.0827479818	0.0878926166987862	3572.5	0.46636000000000016	0.38115565827275033	25	4.240755572473575	
PA4515	PA4515	2.8805492744472997e-05	5355.0	2.0808824798	2.0808824798	0.0208665215536708	5288.5	0.69168	0.46967155811268796	25	2.957816916532744	
PA4810	PA4810	7.0299229572378904e-06	5354.0	2.07243677235	-2.07243677235	0.0172457481099318	5335.0	0.7715400000000001	0.36141397431938543	25	3.599464505488057	fdnI
PA4359	PA4359	6.23969962230755e-06	5353.0	2.07174629005	2.07174629005	0.04062727601431299	5295.0	0.7140199999999998	0.5553751074724181	25	2.444701377109218	
PA2663	PA2663	1.4414044218317001e-05	5352.0	2.0669788863	-2.0669788863	0.285286324898476	1915.0	0.24937999999999977	0.23340720318790578	25	7.787244187304416	ppyR
PA2223	PA2223	8.388559067221401e-06	5351.0	2.0631583887000002	2.0631583887000002	0.0382629350201169	4945.0	0.5534999999999997	0.36546337595806627	25	4.1308062257741	
PA1300	PA1300	5.45120984706675e-05	5350.0	2.0423941760499997	2.0423941760499997	0.0181337648584077	5470.0	1.01796	0.5060128646256602	25	2.0245219986805254	
PA5509	PA5509	6.15990337154545e-06	5349.0	2.0325263323500002	-2.0325263323500002	0.0111188932814124	5225.0	0.6195999999999998	0.41808180519287536	25	3.37954513877534	
PA2389	PA2389	0.000279050729858536	5348.0	2.0266362268	2.0266362268	0.0245351532453818	5472.0	0.9005799999999996	0.4264723926195775	25	2.6403965327820567	pvdR
PA5410	PA5410	5.03742042687913e-05	5347.0	2.02080472455	-2.02080472455	0.132121197852127	3854.0	0.37692000000000014	0.32129745693567735	25	5.116395069628889	gbcA
PA0516	PA0516	8.13661285676908e-05	5346.0	2.0161293614	-2.0161293614	0.17825428233833898	4903.0	0.48703999999999964	0.31963224049940053	25	4.783902146450925	nirF
PA0918	PA0918	1.69671330448591e-05	5345.0	2.0147911302	-2.0147911302	0.0420080696022824	4850.0	0.5111999999999998	0.3803374598081726	25	3.953308020089194	
PA1852	PA1852	3.69518764996475e-05	5344.0	1.9954721244	1.9954721244	0.0446481648573382	4790.0	0.5704000000000001	0.5147531973350595	25	2.7684570620984443	
PA4370	PA4370	6.62268267496613e-06	5343.0	1.99423860065	1.99423860065	0.00912873225304904	5403.0	0.8951000000000002	0.5606720297999533	25	1.9603949229323427	icmP
PA4217	PA4217	0.00133772797049826	5342.0	1.99161658965	1.99161658965	0.24718740257021302	3655.0	0.45593999999999957	0.4222981845410506	25	3.6364745240829253	phzS
PA0511	PA0511	2.7825947286349604e-05	5341.0	1.9786112201	-1.9786112201	0.19844260823471	4500.0	0.4398399999999999	0.3082901001221634	25	4.9913092230021165	nirJ
PA1862	PA1862	3.16481376603271e-05	5340.0	1.9766433658000002	1.9766433658000002	0.134091085955205	4303.5	0.43612000000000023	0.4334027014990407	25	3.554484917772045	modB
PA0122	PA0122	0.00020246596391909199	5339.0	1.9751341358	1.9751341358	0.0161652994671116	5495.0	1.0031600000000003	0.6169813564174093	25	1.57537035064383	rahU
PA0572	PA0572	9.83103440889477e-06	5338.0	1.9700488181	1.9700488181	0.0148791663492047	5312.0	0.68476	0.49630518416931063	25	2.5897146737470584	
PA5049	PA5049	9.83103440889477e-06	5337.0	1.96598364425	-1.96598364425	0.010511274589944998	5365.0	0.7643200000000001	0.39183247057894494	25	3.066779132608647	rpmE
PA0525	PA0525	0.000120152877313021	5336.0	1.96235866875	-1.96235866875	0.25069323746919303	3248.5	0.2896	0.29747895583833567	25	5.623115974829013	
PA4230	PA4230	0.00175148346514735	5335.0	1.953050266	1.953050266	0.036673312011297005	5492.0	1.0704599999999997	0.6335011003673687	25	1.393194527188957	pchB
PA1728	PA1728	1.0663865449534199e-05	5334.0	1.93723264795	1.93723264795	0.0086387098049619	5514.0	1.17288	0.5742793360668078	25	1.3309771046003305	
PA5373	PA5373	1.58164055584025e-05	5333.0	1.9359859877	-1.9359859877	0.00847925667576337	5367.5	0.7548199999999997	0.3406934068924729	25	3.4669470080845772	betB
PA0587	PA0587	1.26248310967943e-05	5332.0	1.9356792346	1.9356792346	0.00448082004316983	5471.0	1.0234	0.41698323807238735	25	2.1878079292041717	
PA2466	PA2466	4.00413181773954e-05	5331.0	1.9336557087000001	1.9336557087000001	0.0344232081594614	4295.5	0.41456000000000004	0.2953563638499545	25	5.14326384879157	foxA
PA4221	PA4221	0.000778281431875784	5330.0	1.93326137385	1.93326137385	0.0551697233034636	5415.0	0.8601999999999999	0.5113815030548786	25	2.098357815915851	fptA
PA5298	PA5298	3.4244214615061894e-05	5329.0	1.9310148462	-1.9310148462	0.0132430506378223	5299.5	0.65094	0.33636578923348703	25	3.805603563659208	
PA3182	PA3182	8.388559067221401e-06	5328.0	1.93067676595	-1.93067676595	0.0479539975667864	4940.0	0.5959	0.4734469347244736	25	2.8192742798657777	pgl
PA4571	PA4571	2.15233230953765e-05	5327.0	1.93001337345	-1.93001337345	0.0189658681070712	5193.0	0.5923799999999998	0.35550791950860067	25	3.762597962090235	
PA4587	PA4587	0.0002683206597623	5326.0	1.92288430745	-1.92288430745	0.134623344713981	4877.0	0.5799799999999994	0.35574527052372756	25	3.7749041764433833	ccpR
PA2633	PA2633	3.69518764996475e-05	5325.0	1.92205234	1.92205234	0.009025154243110359	5254.0	0.7173599999999993	0.40151129913532124	25	3.00039461552982	
PA4896	PA4896	6.59843317896145e-05	5324.0	1.9207263428499999	1.9207263428499999	0.0571218568983716	5328.0	0.6966399999999996	0.40391783199061654	25	3.0305330587099135	
PA3922	PA3922	3.86022905329993e-05	5323.0	1.91181434345	1.91181434345	0.00927035835026651	5456.0	0.9375199999999999	0.41962608554124314	25	2.3218154853107698	
PA0131	PA0131	1.8353928506274602e-05	5322.0	1.9106781407	-1.9106781407	0.224032957229557	4006.0	0.3531800000000001	0.2911791716452257	25	5.34893389489295	bauB
PA2939	PA2939	3.04183731882963e-05	5321.0	1.90977061715	1.90977061715	0.0086387098049619	5468.0	0.9472399999999999	0.46213240166284236	25	2.0828027069442165	
PA2451	PA2451	7.755182354709429e-05	5320.0	1.90934966765	1.90934966765	0.00957459987551905	5480.0	0.9427599999999999	0.4537424958057158	25	2.1302603934718864	
PA1135	PA1135	2.89282595571419e-05	5319.0	1.9052420954	1.9052420954	0.007269551530710359	5439.0	0.9131400000000001	0.4420510792506526	25	2.244315514582097	
PA1130	PA1130	9.58404958818239e-05	5318.0	1.9046196672	1.9046196672	0.0122425679290134	5417.0	0.7886800000000003	0.4268175322468996	25	2.614559109897262	rhlC
PA0130	PA0130	1.29174926983678e-05	5317.0	1.8965765316999998	-1.8965765316999998	0.14353798745127802	3164.5	0.2585399999999999	0.14227547516467243	25	11.513133446253505	bauC
PA2686	PA2686	1.53691010692319e-05	5316.0	1.8909957990000001	1.8909957990000001	0.0279598237267337	4978.0	0.47568000000000027	0.30168163682929094	25	4.6914217712258965	pfeR
PA2249	PA2249	1.22618703672619e-05	5315.0	1.8889011121000001	-1.8889011121000001	0.155040705603773	5081.0	0.6247	0.45059241098062575	25	2.8056422640335086	bkdB
PA0044	PA0044	7.11711302278638e-05	5314.0	1.8822217936	1.8822217936	0.04062727601431299	5087.0	0.7908399999999998	0.6951456490069787	25	1.570004494970296	exoT
PA1175	PA1175	2.0261198520719396e-05	5313.0	1.8815901626499998	1.8815901626499998	0.0112027996351361	5379.0	0.8375599999999995	0.48602043252658966	25	2.1481198994506934	napD
PA3866	PA3866	3.86022905329993e-05	5312.0	1.87493753955	1.87493753955	0.12090671083089301	4027.0	0.38506000000000007	0.325513418822225	25	4.5770080537407205	
PA4706	PA4706	1.8186022246224104e-05	5311.0	1.8676941389500001	1.8676941389500001	0.025247879654068998	4879.5	0.5210800000000001	0.3062710088032053	25	4.396805770850052	phuV
PA0870	PA0870	1.26128387755845e-05	5310.0	1.85890646635	-1.85890646635	0.167913360642678	4590.5	0.4704600000000005	0.3729580215430868	25	3.722795559150069	phhC
PA1984	PA1984	2.6609241132765802e-05	5309.0	1.85016775579999	-1.85016775579999	0.0380829684677757	4812.0	0.5611600000000001	0.5278810180018475	25	2.441852826379672	exaC
PA2409	PA2409	2.2164120132898102e-05	5308.0	1.84593713185	1.84593713185	0.0688190449325948	4781.5	0.4496799999999993	0.31002378537783226	25	4.503709707783723	fpvE
PA3923	PA3923	1.32442763081849e-05	5307.0	1.84228572445	1.84228572445	0.00761398160826965	5453.0	0.9278199999999995	0.3947553007877162	25	2.3165381759921293	
PA0586	PA0586	1.35264427113411e-05	5306.0	1.8332954117500002	1.8332954117500002	0.00569826369906763	5479.0	1.0823000000000003	0.43061607997534546	25	1.7440022485760345	
PA2410	PA2410	0.000167640003921223	5305.0	1.8294125414500002	1.8294125414500002	0.037437237672433996	5141.5	0.5466199999999998	0.27107257177122646	25	4.732284543095058	fpvF
PA2406	PA2406	3.7317136286671505e-05	5304.0	1.8234993676	1.8234993676	0.0172616195319461	5309.5	0.7274799999999999	0.30801452481985314	25	3.5583366344201566	fpvK
PA0588	PA0588	7.048921713613741e-05	5303.0	1.82337519325	1.82337519325	0.00701278362093278	5496.0	1.2219799999999998	0.43574128600963835	25	1.3801657372367915	
PA1137	PA1137	0.00012172750872447701	5302.0	1.8205855119	-1.8205855119	0.0552186660384398	4607.0	0.5877199999999996	0.392386052461943	25	3.141970781490951	
PA1902	PA1902	0.000842284656684662	5301.0	1.81209079275	1.81209079275	0.0667625345876135	4783.0	0.4490200000000001	0.330513788164226	25	4.124096608256222	phzD2
PA3189	PA3189	7.21956248188366e-05	5300.0	1.8112429007	-1.8112429007	0.0963447037702469	4342.0	0.35101999999999994	0.25877155626794357	25	5.642903423234122	
PA0713	PA0713	9.7809944648975e-05	5299.0	1.8103970857499998	1.8103970857499998	0.0062111012377032	5486.0	0.9696800000000003	0.4403197909852942	25	1.9093329506464944	
PA0514	PA0514	0.00010644232841468399	5298.0	1.8071299699	-1.8071299699	0.0984675761379775	4961.0	0.4935599999999999	0.2886727284775384	25	4.5503777818839195	nirL
PA3876	PA3876	1.58164055584025e-05	5297.0	1.79815191065	-1.79815191065	0.0333380035612226	4847.5	0.5187999999999998	0.2602408739994549	25	4.9160298725890375	narK2
PA1901	PA1901	0.0006365756176519389	5296.0	1.79771443505	1.79771443505	0.0832503145165772	4882.0	0.4806200000000001	0.2790971410936823	25	4.719125498343609	phzC2
PA4675	PA4675	0.000479661380660116	5295.0	1.78931735315	1.78931735315	0.0777170147743753	3475.0	0.4160400000000001	0.34662650768995357	25	3.9618359320007714	chtA
PA3336	PA3336	1.8123314816647898e-05	5294.0	1.7839025507	1.7839025507	0.11206117975689302	4321.0	0.35288000000000025	0.25220606984501115	25	5.6740210557954045	
PA1923	PA1923	1.6376822507691002e-05	5293.0	1.7698675231	1.7698675231	0.09042057072116198	3087.0	0.3231200000000001	0.31434794548928313	25	4.602376264454774	
PA1905	PA1905	0.00366316766464584	5292.0	1.7666775019499998	1.7666775019499998	0.06394129296824401	4923.0	0.5812400000000003	0.4807132963974821	25	2.465996906750443	phzG2
PA4881	PA4881	0.00290475701838872	5291.0	1.760383435	-1.760383435	0.0337066524273125	5361.0	0.82144	0.4386104792409775	25	2.140722758436727	
PA2182	PA2182	3.2227023466277303e-05	5290.0	1.7574284410499998	1.7574284410499998	0.0280196225335085	5170.5	0.5986400000000003	0.36126434573591654	25	3.207591490074892	
PA4614	PA4614	5.61458658225115e-05	5289.0	1.75636568915	1.75636568915	0.0312372442214752	5060.0	0.46556000000000025	0.22669740845452999	25	5.693958735346126	mscL
PA2128	PA2128	2.1412384419551602e-05	5288.0	1.74754494255	1.74754494255	0.20649644338990497	2803.5	0.26405999999999996	0.24800492770642055	25	5.981675268590215	cupA1
PA0472	PA0472	1.89579809947397e-05	5287.0	1.7421757303	1.7421757303	0.00959788953892413	5404.0	0.8248000000000004	0.36112169001598327	25	2.540350678629679	fiuI
PA2446	PA2446	0.000173449384867552	5286.0	1.7391718279	-1.7391718279	0.147114634693755	3766.5	0.5084200000000001	0.46788203374354925	25	2.630474647749751	gcvH2
PA2913	PA2913	0.000114437243482422	5285.0	1.7374498615	1.7374498615	0.158101051020329	2300.5	0.3120999999999996	0.3392433369524989	25	4.201555951855228	
PA1706	PA1706	9.230586698138309e-05	5284.0	1.73699863895	1.73699863895	0.0148153381389108	5316.0	0.9227000000000003	0.7430625674643198	25	1.095868200882156	pcrV
PA0660	PA0660	2.3513679155130802e-05	5283.0	1.73687538845	1.73687538845	0.021476874993824	5001.0	0.50332	0.2760810901408017	25	4.468090834547507	
PA2427	PA2427	0.000774436189981228	5282.0	1.7327944596	1.7327944596	0.00820896592236207	5519.0	1.28952	0.7119886393054317	25	0.6225864222109342	
PA2408	PA2408	4.27133563796023e-05	5281.0	1.7318004165	1.7318004165	0.0268585856168497	5043.5	0.5550199999999998	0.3158774313981085	25	3.7254336635936283	fpvD
PA3561	PA3561	2.2304138346193302e-05	5280.0	1.7311068003	-1.7311068003	0.0192413513883761	4733.0	0.4870199999999995	0.23717848764169172	25	5.245361047159795	fruK
PA4431	PA4431	3.3299834353494105e-05	5279.0	1.72761476125	-1.72761476125	0.0171295624256886	5302.0	0.6977600000000005	0.3372136167673745	25	3.0540129758770704	
PA2425	PA2425	0.0015933780388399802	5278.0	1.72563552025	1.72563552025	0.00957459987551905	5509.0	1.20728	0.52686755293274	25	0.9838440749760375	pvdG
PA0792	PA0792	4.20034503432259e-05	5277.0	1.71530696825	1.71530696825	0.0144083739732959	5089.0	0.5692599999999998	0.24107671324013588	25	4.753868396689256	prpD
PA0045	PA0045	2.7825947286349604e-05	5276.0	1.709225191	-1.709225191	0.0193619302871961	5238.0	0.6195400000000002	0.3846487282790193	25	2.8329358993995064	
PA3250	PA3250	9.67771665632846e-05	5275.0	1.6991212944499998	1.6991212944499998	0.0170049265189578	5130.5	0.5495599999999997	0.2974273832943654	25	3.865014988590588	
PA2323	PA2323	3.482367461131131e-05	5274.0	1.6984845036000003	-1.6984845036000003	0.20366239971189998	3587.0	0.39129999999999976	0.4312384781069521	25	3.031233458893257	
PA5372	PA5372	4.89659340855711e-05	5273.0	1.69664352375	-1.69664352375	0.00847925667576337	5319.0	0.63902	0.27981506094800085	25	3.779723365021235	betA
PA3326	PA3326	4.16897807860527e-05	5272.0	1.69400435205	1.69400435205	0.0232430841344472	5145.5	0.6032999999999996	0.31396061987665486	25	3.4740164307182964	clpP2
PA0160	PA0160	0.0013801871443604801	5271.0	1.68484982785	-1.68484982785	0.141107531398513	5019.0	0.5376599999999996	0.3643178477190853	25	3.1488707869578882	
PA3924	PA3924	2.7544978292446996e-05	5270.0	1.6775564216	1.6775564216	0.0132628752078667	5276.5	0.6587799999999998	0.25997848789210776	25	3.918695080736053	
