	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA1718	PA1718	6.85448005407238e-06	5367.0	2.1315	0.10979913710393902	5087.5	0.75656	0.7039186346209815	25	1.9532655229965945	pscE
PA3410	PA3410	2.9679302079134996e-05	5365.5	2.126	0.0778694787727969	4656.0	0.5264600000000003	0.42428351173871126	25	3.7699791666310447	hasI
PA1939	PA1939	5.12150364474734e-05	5365.5	2.126	0.0403872598225574	5428.0	0.9024399999999997	0.547744681246047	25	2.2338144794333052	
PA2008	PA2008	8.60752708692876e-06	5364.0	2.115	0.0368585072899045	5019.0	0.7614799999999998	0.6468469757214608	25	2.092488719592995	fahA
PA2232	PA2232	1.34184458964265e-05	5363.0	2.109	0.0893169821358283	4700.5	0.5530000000000002	0.3530468276305568	25	4.407347349480405	pslB
PA0789	PA0789	1.05553792755705e-05	5361.5	2.1045	0.0200440671466323	5284.0	0.80594	0.379769099804956	25	3.4193408591349894	
PA1921	PA1921	9.581649235442849e-06	5361.5	2.1045	0.0929942775168368	2396.5	0.3063000000000002	0.2743574690678815	25	6.5542228761233	
PA3183	PA3183	1.59000070324335e-05	5360.0	2.099	0.1323313757257	4510.0	0.40789999999999943	0.2775740892086293	25	6.092427448186426	zwf
PA4607	PA4607	1.00559203471189e-05	5359.0	2.0965	0.0064867223421570894	5479.0	1.2198400000000007	0.6148354068366586	25	1.4258450151894044	
PA1843	PA1843	6.097966264912379e-05	5358.0	2.0925	0.21234509806001603	2776.0	0.32947999999999994	0.32958608764125114	25	5.349194235161459	metH
PA5300	PA5300	5.10080648937169e-06	5357.0	2.088	0.0429925112500447	4898.5	0.5614199999999999	0.3655366682472954	25	4.176270488320005	cycB
PA3332	PA3332	6.33976300715841e-05	5356.0	2.0825	0.0167181912870321	5378.5	0.8070599999999998	0.5270015085367404	25	2.4201828255508335	
PA4515	PA4515	3.07139143407721e-05	5355.0	2.081	0.0170488833790593	5368.0	0.9636400000000002	0.5083931901917388	25	2.197826449206747	
PA4810	PA4810	7.5008584146280594e-06	5354.0	2.072	0.0150546879664673	5369.0	0.9095000000000002	0.44578544914192364	25	2.6077567184789325	fdnI
PA4359	PA4359	6.6814481419607905e-06	5353.0	2.0715	0.0199209234022448	5273.0	0.9891200000000002	0.7685951779057686	25	1.4082575992074489	
PA2663	PA2663	1.53700114257577e-05	5352.0	2.0665	0.17338092666272	2117.0	0.2502	0.22850300873292648	25	7.948691835926262	ppyR
PA2223	PA2223	8.99370966498016e-06	5351.0	2.0635	0.0162922464636777	5248.0	0.7344999999999999	0.43999109839480505	25	3.020515653267797	
PA1300	PA1300	5.818622834122061e-05	5350.0	2.0425	0.0307573219077717	5453.0	1.0534199999999998	0.7500890180505246	25	1.318616825734379	
PA5509	PA5509	6.57964630371421e-06	5349.0	2.0325	0.0152865876353273	5093.0	0.6870200000000001	0.34067300059343314	25	3.949476470563414	
PA2389	PA2389	0.00029710513190093	5348.0	2.0265	0.0233053110309732	5278.0	0.7937800000000003	0.488915872961119	25	2.521333563040265	pvdR
PA5410	PA5410	5.3809807934658004e-05	5347.0	2.0205	0.0825685853365455	5393.0	0.7412200000000001	0.42635060103159256	25	3.000535232985881	gbcA
PA0516	PA0516	8.621453311729179e-05	5346.0	2.0165	0.114789216231543	5006.0	0.6174399999999993	0.4274472998706003	25	3.2730584575537933	nirF
PA0918	PA0918	1.80108034873008e-05	5345.0	2.015	0.16860444313634998	4021.0	0.45263999999999993	0.39333058402993987	25	3.97212945912458	
PA1852	PA1852	3.93374520221912e-05	5344.0	1.995	0.0291710400593675	4966.0	0.6377400000000003	0.4405682675061074	25	3.0807030376539424	
PA4370	PA4370	7.05685718410461e-06	5343.0	1.9945	0.0165586498541978	5346.0	0.8076400000000006	0.39903097519699693	25	2.9743555607783594	icmP
PA4217	PA4217	0.00139481776541048	5342.0	1.992	0.0175491141732911	5264.0	0.7271000000000004	0.4075364503125251	25	3.1037714516824026	phzS
PA0511	PA0511	2.9679302079134996e-05	5341.0	1.979	0.0787666309800868	4875.0	0.58916	0.45212152035339626	25	3.074040799724918	nirJ
PA1862	PA1862	3.3693905587744e-05	5340.0	1.9769999999999999	0.0421223208265107	4675.0	0.42642	0.3097729235531519	25	5.00553754735748	modB
PA0122	PA0122	0.000214849134843792	5339.0	1.9745	0.0062845743489198394	5521.0	1.6788999999999998	0.9943582310549183	25	0.2972771691007143	rahU
PA0572	PA0572	1.0505446881835902e-05	5338.0	1.97	0.008938131338461391	5294.0	0.8144400000000002	0.4700215934755905	25	2.4585253444531614	
PA5049	PA5049	1.0505446881835902e-05	5337.0	1.9655	0.0313643212568101	4990.0	0.6002199999999999	0.43958112353315076	25	3.1058658502587826	rpmE
PA0525	PA0525	0.000128218673125056	5336.0	1.962	0.0767006756621871	4045.0	0.42522000000000004	0.3665202381861062	25	4.192892615167615	
PA4230	PA4230	0.00183416227206985	5335.0	1.9525	0.0260657247443577	5530.0	1.5100399999999996	0.759091863127689	25	0.5828807045525831	pchB
PA1728	PA1728	1.1301193903066e-05	5334.0	1.9375	0.00456105729780498	5476.0	1.23968	0.5594594280791653	25	1.2473111810732707	
PA5373	PA5373	1.6933131797044197e-05	5333.0	1.936	0.0360152326755318	5356.0	0.7486999999999999	0.34788497859685413	25	3.4129096484384296	betB
PA0587	PA0587	1.34184458964265e-05	5332.0	1.9355	0.00729254696717848	5445.0	1.15278	0.5353927117857816	25	1.461954902952018	
PA4221	PA4221	0.0008082101416004599	5330.5	1.933	0.0291710400593675	5474.0	1.3117400000000001	0.7133363529920506	25	0.8709215468890077	fptA
PA2466	PA2466	4.2534125778655e-05	5330.5	1.933	0.116641492925346	3382.5	0.28187999999999985	0.19330100016985605	25	8.541704380986856	foxA
PA5298	PA5298	3.6602408633050296e-05	5329.0	1.9315	0.0296761791125061	5099.0	0.61354	0.40801845648614143	25	3.2301479971035705	
PA3182	PA3182	8.99370966498016e-06	5328.0	1.9305	0.20788305464374698	4253.0	0.40079999999999993	0.35004017626552525	25	4.3700697911877295	pgl
PA4571	PA4571	2.2907273758531197e-05	5327.0	1.93	0.017576725335514	5371.0	0.8417399999999999	0.3291352660128254	25	3.3064217432038836	
PA4587	PA4587	0.000284070814514975	5326.0	1.9225	0.0448493264569711	5384.0	0.9060399999999994	0.5362614396604207	25	1.8954560683006751	ccpR
PA2633	PA2633	3.93374520221912e-05	5325.0	1.922	0.0190937454744298	4752.0	0.5515000000000003	0.34007116289584616	25	4.03003885519027	
PA4896	PA4896	7.002100671763921e-05	5324.0	1.9205	0.14810463572306198	4884.0	0.67306	0.5915179153387212	25	2.1088794906333104	
PA3922	PA3922	4.09940617966341e-05	5323.0	1.912	0.0190362659518506	5364.0	0.9793600000000007	0.5862993852688795	25	1.5907231415094976	
PA0131	PA0131	1.95282443366494e-05	5322.0	1.911	0.0719895925572462	4356.0	0.4621799999999997	0.3070465111347143	25	4.718568514736654	bauB
PA2939	PA2939	3.22877414324375e-05	5321.0	1.91	0.00770063349545873	5462.0	1.13258	0.6417319611800553	25	1.211440362998959	
PA2451	PA2451	8.24527389544488e-05	5320.0	1.9095	0.0152865876353273	5313.0	0.8747599999999999	0.5274376961626212	25	1.961824131131056	
PA1135	PA1135	3.07139143407721e-05	5319.0	1.905	0.00543756008135786	5430.0	1.0010200000000002	0.5295287503998246	25	1.7071405458484417	
PA1130	PA1130	0.000101899018785678	5318.0	1.9045	0.0102937319783926	5449.0	1.0685200000000001	0.5751173517929477	25	1.4535815992923953	rhlC
PA0130	PA0130	1.36971260913203e-05	5317.0	1.8965	0.08706354433178701	4221.0	0.40445999999999976	0.23413096940245504	25	6.372672542244021	bauC
PA2686	PA2686	1.62515906166867e-05	5316.0	1.891	0.0361516106471302	4262.5	0.4541200000000002	0.30994271244860727	25	4.635953491690031	pfeR
PA2249	PA2249	1.30254895704309e-05	5315.0	1.889	0.0740517510540797	5163.5	0.7198599999999999	0.6188534344522403	25	1.8892033798516923	bkdB
PA0044	PA0044	7.518375094435649e-05	5314.0	1.882	0.028663687220836002	5076.0	0.7514000000000002	0.5857440780750581	25	1.9301945035714438	exoT
PA1175	PA1175	2.14607563471785e-05	5313.0	1.8815	0.00729254696717848	5359.0	0.8570800000000002	0.4915736355488023	25	2.0839604200016084	napD
PA3866	PA3866	4.09940617966341e-05	5312.0	1.8745	0.0657204469005624	4957.0	0.67476	0.5127560360444331	25	2.3397871807715513	
PA4706	PA4706	1.9360833787807604e-05	5311.0	1.867	0.0225864307604335	4880.5	0.52766	0.284120929359314	25	4.713978667534913	phuV
PA0870	PA0870	1.33878509333267e-05	5310.0	1.859	0.163945959394308	3299.5	0.42701999999999996	0.45594575426615547	25	3.140680632731785	phhC
PA1984	PA1984	2.82387287072787e-05	5309.0	1.85	0.0361421169550248	5024.5	0.6630600000000001	0.5082210870608708	25	2.335479637148227	exaC
PA2409	PA2409	2.33823353035923e-05	5308.0	1.8459999999999999	0.0390079515482163	4922.0	0.5383800000000002	0.37272636522432007	25	3.5082573222665023	fpvE
PA3923	PA3923	1.4005894322742002e-05	5307.0	1.8419999999999999	0.0191151957975621	5362.0	0.9334	0.5003892651393181	25	1.8157863553428306	
PA0586	PA0586	1.4394613310254699e-05	5306.0	1.8330000000000002	0.00925218431928978	5378.5	1.0362999999999993	0.4970307669886579	25	1.6029188793018547	
PA2410	PA2410	0.00017757112025174198	5305.0	1.8295	0.0293938548815375	4998.0	0.5540800000000001	0.3616312486497814	25	3.5268522970899814	fpvF
PA2406	PA2406	3.93374520221912e-05	5304.0	1.824	0.0200440671466323	5309.0	0.8267800000000001	0.5577390944698069	25	1.787968621686756	fpvK
PA0588	PA0588	7.45645183352992e-05	5303.0	1.8230000000000002	0.0124620826249468	5388.0	1.01822	0.5489351449245471	25	1.4660748313184062	
PA1137	PA1137	0.00012855463493584098	5302.0	1.8205	0.0589383570486402	4716.5	0.5590599999999992	0.5366800590979074	25	2.3504506616480683	
PA1902	PA1902	0.0008830091066515119	5301.0	1.8125	0.007908335946604709	5475.0	1.0871600000000003	0.5053440808003987	25	1.4353388662456603	phzD2
PA3189	PA3189	7.60769715557228e-05	5300.0	1.811	0.14253424685029	2707.0	0.3800000000000001	0.3364608384839659	25	4.2530952679302505	
PA0713	PA0713	0.000103016293183814	5299.0	1.8105	0.00729611840271168	5439.0	1.0056000000000003	0.5136920283594052	25	1.5668921368521813	
PA0514	PA0514	0.00011317417281223301	5298.0	1.807	0.0989191754907906	4900.5	0.5653599999999996	0.5014955450117845	25	2.475874436672859	nirL
PA3876	PA3876	1.67828440696649e-05	5297.0	1.7985	0.0296761791125061	4939.0	0.5601599999999997	0.29247929841272546	25	4.233940681341984	narK2
PA1901	PA1901	0.000666154253026969	5296.0	1.798	0.007908335946604709	5471.0	1.0697400000000001	0.5744477986147507	25	1.2677566208037683	phzC2
PA4675	PA4675	0.00050221996493062	5295.0	1.7895	0.12609641492657903	2627.0	0.3570000000000001	0.33933752862501587	25	4.221460578806127	chtA
PA3336	PA3336	1.9111874512411702e-05	5294.0	1.784	0.0309136931971181	4573.0	0.42305999999999977	0.3073735281922201	25	4.42764218507756	
PA1923	PA1923	1.72706522234379e-05	5293.0	1.7695	0.195504246992897	1454.0	0.2113800000000002	0.17612307959681733	25	8.846767860105919	
PA1905	PA1905	0.0038089374329201	5292.0	1.7665	0.00734390173845603	5491.0	1.2406000000000004	0.6301214995274055	25	0.8346009466339863	phzG2
PA4881	PA4881	0.0030280186437028397	5291.0	1.7605	0.0378754823799368	5483.0	1.13324	0.6159396635764469	25	1.0183789697156724	
PA2182	PA2182	3.41638086838884e-05	5290.0	1.7575	0.0226053690895038	5213.0	0.6494400000000007	0.30811092158506803	25	3.596302248228059	
PA4614	PA4614	5.94587811042265e-05	5289.0	1.7565	0.0642728110301193	4567.0	0.49406000000000033	0.33421211203864776	25	3.7773616051772922	mscL
PA2128	PA2128	2.2459110410698602e-05	5288.0	1.7480000000000002	0.26648137043117703	2253.0	0.27257999999999966	0.27705161522719934	25	5.325433669787723	cupA1
PA0472	PA0472	1.99665198052346e-05	5287.0	1.742	0.020123941194425	5435.0	0.9599600000000007	0.5322099546544887	25	1.4694200910009294	fiuI
PA2446	PA2446	0.000183356181888935	5286.0	1.739	0.112289294798763	4669.0	0.49984000000000073	0.3435542084834161	25	3.6068834827264693	gcvH2
PA2913	PA2913	0.000120802110055253	5285.0	1.7375	0.141559514188064	1818.0	0.3289400000000001	0.3075032628553179	25	4.580634322123391	
PA0660	PA0660	2.47504929640629e-05	5283.5	1.7369999999999999	0.0463995321601827	4686.0	0.3989800000000002	0.2163165350437485	25	6.185472597965729	
PA1706	PA1706	9.73777375923816e-05	5283.5	1.7369999999999999	0.0193394913993384	5126.0	0.7191000000000006	0.5904646475446264	25	1.7238966028411853	pcrV
PA2427	PA2427	0.0008056636202797509	5282.0	1.733	0.0116076315463462	5495.5	1.2511000000000003	0.7043456626543529	25	0.6841811138354166	
PA2408	PA2408	4.4993811817728006e-05	5281.0	1.732	0.0299835049238111	5131.5	0.64386	0.3986006125601581	25	2.729900471078113	fpvD
PA3561	PA3561	2.3464694838917802e-05	5280.0	1.7309999999999999	0.0344198449272271	4410.5	0.43909999999999977	0.16978393131663969	25	7.609082850076445	fruK
PA4431	PA4431	3.49421281925843e-05	5279.0	1.7280000000000002	0.0765541864463908	4696.0	0.4339599999999998	0.2890151711704184	25	4.477412015291637	
PA2425	PA2425	0.0016567898842649801	5278.0	1.726	0.0152865876353273	5425.0	1.07008	0.6725374320437484	25	0.9752914391794517	pvdG
PA0792	PA0792	4.4316826459783795e-05	5277.0	1.716	0.0272163071140596	4876.0	0.5924800000000002	0.3263376472305947	25	3.4428145496989035	prpD
PA0045	PA0045	2.9507717231735304e-05	5276.0	1.7095	0.0162922464636777	5184.0	0.7679199999999997	0.557670259502274	25	1.6884170958665958	
PA3250	PA3250	0.000101899018785678	5275.0	1.6995	0.0208888852240204	5151.0	0.5845600000000002	0.28191714651649	25	3.954849904579267	
PA2323	PA2323	3.66769408386989e-05	5274.0	1.6985	0.0587404009636597	4896.0	0.5867999999999995	0.5768765574193496	25	1.9271020562409	
PA5372	PA5372	5.1507356799376e-05	5273.0	1.6969999999999998	0.0215975507762226	5283.0	0.7500600000000002	0.28379178546955863	25	3.3367421063058735	betA
PA3326	PA3326	4.38958620741173e-05	5272.0	1.6945	0.00834153917751565	5515.0	1.2727	0.7056677983773006	25	0.5977316819187991	clpP2
PA0160	PA0160	0.00143687691645659	5271.0	1.6855	0.0524966500791287	5067.5	0.6273799999999996	0.38932386047265755	25	2.717840100309785	
PA3924	PA3924	2.8932154639370197e-05	5270.0	1.6775	0.0278483705268317	5073.0	0.6528000000000003	0.3571760770264435	25	2.8688931479700868	
PA2572	PA2572	5.6561431614065e-05	5269.0	1.6765	0.00413031943840371	5387.0	0.9415399999999997	0.40090270328347766	25	1.8332627691969225	
PA2815	PA2815	4.2821564932764504e-05	5268.0	1.676	0.0185068150097422	4841.5	0.5618600000000007	0.31767398513780315	25	3.507180481010111	
PA4236	PA4236	0.000124915205049978	5267.0	1.6740000000000002	0.0981706141935586	4489.0	0.5681199999999997	0.5694223183777282	25	1.9421086323954224	katA
PA2468	PA2468	4.60402636100261e-05	5266.0	1.671	0.0169940177470479	5358.0	0.8150200000000001	0.40661315768184386	25	2.1051458464356068	foxI
PA3622	PA3622	2.83458467197282e-05	5265.0	1.6695	0.0150131867526356	5251.5	0.7538200000000002	0.448058656874298	25	2.043660993825842	rpoS
PA3930	PA3930	4.938282069615e-05	5264.0	1.666	0.00958735220459561	5340.5	0.7532200000000004	0.326729822126274	25	2.7936843783033365	cioA
PA1176	PA1176	3.07139143407721e-05	5263.0	1.6640000000000001	0.0213497846378934	5257.0	0.7674600000000003	0.4665816050453195	25	1.921507385429218	napF
PA4139	PA4139	9.216694011516071e-05	5262.0	1.662	0.0287623893202436	5265.5	0.8632800000000003	0.7833481702495597	25	1.019623240768588	
PA0316	PA0316	9.78541022450029e-05	5261.0	1.6585	0.0920838307616607	3850.5	0.43955999999999973	0.4196509293448544	25	2.9046522115487043	serA
PA0656	PA0656	3.49421281925843e-05	5260.0	1.656	0.00867365553806225	5316.0	0.8626600000000003	0.44256681981368645	25	1.792588066891194	
PA3724	PA3724	0.00031893111812836	5259.0	1.6545	0.0075326417283354	5533.0	1.6419000000000004	0.9456054167392797	25	0.013324796767184517	lasB
PA0743	PA0743	8.309331084892142e-05	5258.0	1.6480000000000001	0.00749336031782066	5464.0	1.04914	0.4024619423001382	25	1.4879916261831212	
PA3235	PA3235	7.56638592246117e-05	5256.5	1.6465	0.0873933173292197	4815.0	0.5706400000000005	0.5076510144774654	25	2.119290554570057	
PA1719	PA1719	0.000122370949885117	5256.5	1.6465	0.027084202880871003	4826.5	0.6508600000000002	0.5807000717524778	25	1.7145511916251137	pscF
PA5531	PA5531	9.999287915946321e-05	5255.0	1.6445	0.0163811975842486	5338.5	0.95262	0.535948405476995	25	1.2909451598875934	tonB1
PA2372	PA2372	5.91852445705275e-05	5254.0	1.6425	0.028980325576423997	4757.0	0.4706400000000003	0.26112874059870683	25	4.487671473133138	
PA1001	PA1001	0.000170430002930285	5253.0	1.6335	0.0175491141732911	5282.0	0.8191200000000003	0.5391040074357945	25	1.5106175965441877	phnA
PA4042	PA4042	4.587706982285471e-05	5252.0	1.631	0.0845957958589875	3625.0	0.3209199999999999	0.24039926337934853	25	5.449600724993496	xseB
PA3621	PA3621	0.000343145896268291	5251.0	1.6230000000000002	0.0236927658826784	4788.5	0.5422999999999993	0.4171114958856925	25	2.5909139658336384	fdxA
PA5374	PA5374	5.5483381576370704e-05	5250.0	1.6205	0.0473477346525638	5327.0	0.7988999999999992	0.4469064732506497	25	1.8384159755484286	betI
PA5217	PA5217	3.70391587476106e-05	5249.0	1.6159999999999999	0.0746115037878358	3998.5	0.48696000000000017	0.3917694613332351	25	2.8818989518931644	
PA3880	PA3880	4.14426353948486e-05	5248.0	1.615	0.0265707156966851	5376.0	0.8380999999999996	0.41751162658461743	25	1.860786503971873	
PA1518	PA1518	5.12961790445446e-05	5247.0	1.6135	0.172788066463022	1338.5	0.2627800000000003	0.31535724054897907	25	4.283142501020887	
PA0612	PA0612	5.28696282316064e-05	5246.0	1.6130000000000002	0.137733601908691	4209.0	0.50238	0.45286615664380714	25	2.45242437242564	ptrB
PA1903	PA1903	0.00561948773380655	5245.0	1.6035	0.0102934801787757	5470.0	0.9849200000000002	0.5685364375599277	25	1.0880217328810997	phzE2
PA5304	PA5304	5.11881049703664e-05	5244.0	1.598	0.18258319822257998	4429.5	0.44093999999999994	0.2852782384503469	25	4.0558999743031166	dadA
PA2622	PA2622	4.23953055682332e-05	5243.0	1.585	0.0131280939735472	5345.0	0.8442000000000003	0.3769056026823335	25	1.9654788751558212	cspD
PA1946	PA1946	0.00018534852035526298	5242.0	1.5825	0.0995881261356568	4976.0	0.5848599999999997	0.4256243825252499	25	2.343944663322515	rbsB
PA2624	PA2624	4.47724720992617e-05	5241.0	1.577	0.0975146158780976	4493.5	0.4584	0.4099370886693063	25	2.728711382595508	idh
PA1745	PA1745	5.3809807934658004e-05	5239.5	1.575	0.0175491141732911	5120.0	0.6037400000000004	0.32178690930490006	25	3.0183328529368785	
PA5183	PA5183	0.000603386785838929	5239.5	1.575	0.0511942920339581	4959.0	0.6299400000000002	0.32403148380983005	25	2.9165684423265597	
PA2062	PA2062	0.000208673640604457	5238.0	1.5730000000000002	0.0146578891606463	5305.0	0.8826400000000001	0.7139029392478129	25	0.9670222127497916	
PA4705	PA4705	0.000143642761973905	5237.0	1.5719999999999998	0.0375713629582684	4364.5	0.3941199999999997	0.197825221681497	25	5.954144724257724	phuW
PA4838	PA4838	0.00027483190692545803	5236.0	1.5685	0.12226593486046199	2372.5	0.24825999999999976	0.17578295802873933	25	7.510625687526262	
PA2604	PA2604	0.000153421983197661	5235.0	1.5659999999999998	0.01905020305527	5163.5	0.6306800000000012	0.33588520732535965	25	2.78464183477419	
PA0024	PA0024	0.00010432978193136999	5234.0	1.5655	0.0346888713928094	5107.0	0.53838	0.329469184193808	25	3.117499448433404	hemF
PA1842	PA1842	0.00013573129005189599	5233.0	1.565	0.030845914283603997	3869.5	0.3450200000000002	0.2259934309517275	25	5.398298503024138	
PA1002	PA1002	6.18306460946151e-05	5232.0	1.5635	0.019526167336489	5211.0	0.7459800000000003	0.40010078105397395	25	2.043285188912729	phnB
PA2799	PA2799	5.97539244500557e-05	5231.0	1.5590000000000002	0.00729254696717848	5399.0	1.0079999999999998	0.3801675617408724	25	1.4493609014847242	
PA0090	PA0090	0.000186899089344626	5230.0	1.5575	0.0121725086112536	5286.0	0.8159400000000001	0.5360615115513022	25	1.3833487090949843	clpV1
PA2112	PA2112	7.481652699136829e-05	5229.0	1.5565	0.0150131867526356	5459.0	1.53646	1.2705566522853937	25	0.01577261428205773	
PA3391	PA3391	7.60769715557228e-05	5228.0	1.556	0.0612295641904797	3936.5	0.37940000000000007	0.24843644391809075	25	4.736020132327783	nosR
PA3842	PA3842	0.000704394283187413	5227.0	1.5519999999999998	0.0296761791125061	5352.5	0.8540200000000006	0.5722701773055566	25	1.2196686594543986	spcS
PA2014	PA2014	0.000127974687250219	5226.0	1.5490000000000002	0.0381031023040862	5417.0	0.9850399999999998	0.8227092302265729	25	0.6854912759939336	liuB
PA2912	PA2912	7.0115165833621e-05	5225.0	1.5475	0.0999862261656578	3337.0	0.3338799999999998	0.33247666835433737	25	3.6502411011487386	
PA2330	PA2330	0.00011662194187799199	5224.0	1.546	0.0116125111087024	5293.0	0.7269800000000004	0.45056172070723755	25	1.8177753731817268	
