	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA3836	PA3836	0.007605020797537471	5406.0	1.0231089064	-1.0231089064	0.861904885183109	3894.5	70.17844268204759	0.0	0.14966000000000054	0.12289169689880068	25	7.107468839975987	
PA1250	PA1250	0.0177973598659943	5405.0	1.01240274155	1.01240274155	0.7798009959151051	5102.0	91.94304253785148	0.0	0.23772000000000035	0.1624551912579796	25	4.768593330574459	aprI
PA1205	PA1205	0.0202758069511242	5404.0	1.0081705242499999	1.0081705242499999	0.85280326026694	1366.0	24.60346070656092	0.0	0.10032000000000002	0.0925949827654461	25	9.80453256900205	
PA3841	PA3841	0.0152694191932229	5403.0	1.0063477595	1.0063477595	0.783266947509394	4912.0	88.5183850036049	0.0	0.23657999999999968	0.18106465695988258	25	4.251341882091066	exoS
PA2193	PA2193	0.0277721044899713	5402.0	1.00584034055	-1.00584034055	0.76196221870053	4985.0	89.83417447728911	0.0	0.2759799999999996	0.29568217311836725	25	2.468394806669062	hcnA
PA1707	PA1707	0.0125908274378647	5401.0	1.0015866471	1.0015866471	0.890690989927208	3165.5	57.03857245854361	0.0	0.19477999999999973	0.19340011849358635	25	4.171696756880508	pcrH
PA1002	PA1002	0.00910179021766846	5400.0	0.9963087963999979	-0.9963087963999979	0.8235506445205609	4527.0	81.57894736842105	0.0	0.18708000000000027	0.1305893436183317	25	6.196744496741623	phnB
PA0492	PA0492	0.0103044358211247	5399.0	0.994942109650001	0.994942109650001	0.909998918709862	2432.0	43.81759192501802	0.0	0.1180199999999998	0.09695762390515374	25	9.044385313194425	
PA0512	PA0512	0.030802222367250002	5398.0	0.994640560399999	-0.994640560399999	0.7915873297141279	5342.0	96.26892573900504	0.0	0.2880599999999998	0.20023529492408035	25	3.528751315635442	nirH
PA3369	PA3369	0.0209412786530852	5397.0	0.990887330700001	0.990887330700001	0.492810665103698	5534.0	99.7296322999279	0.0	0.45897999999999994	0.30084140617053834	25	1.768065564746357	
PA2622	PA2622	0.0097030132194192	5396.0	0.98673668655	0.98673668655	0.492476249054192	5507.0	99.24297043979813	0.0	0.4166200000000003	0.309476617318121	25	1.8421963232329064	cspD
PA2232	PA2232	0.0361156394904253	5395.0	0.982897863849998	0.982897863849998	0.599742763223557	5270.0	94.97116077865898	0.0	0.2926400000000001	0.2617643469484208	25	2.636943769832831	pslB
PA1071	PA1071	0.0127240004745273	5394.0	0.967847187749999	-0.967847187749999	0.6987777715571889	4512.0	81.30857966834895	0.0	0.1951600000000002	0.14872259691564466	25	5.1954928422092195	braF
PA1990	PA1990	0.0124844512707038	5393.0	0.9672516575499991	0.9672516575499991	0.8054846399925941	2481.0	44.70079307858688	0.0	0.11834000000000028	0.11700122150359507	25	7.255579443022435	pqqH
PA2249	PA2249	0.0177973598659943	5392.0	0.96663250575	-0.96663250575	0.768458754691631	4952.0	89.2393655371305	0.0	0.2720799999999997	0.287592509754108	25	2.415057702107206	bkdB
PA5482	PA5482	0.0177973598659943	5391.0	0.9565888189499999	0.9565888189499999	0.7459252473586591	5450.0	98.21557317952416	0.0	0.3989000000000001	0.29478148686781536	25	1.891871924779578	
PA2815	PA2815	0.0139657097099765	5390.0	0.9556463452999979	0.9556463452999979	0.679195672587356	5205.0	93.79956741167989	0.0	0.2378399999999994	0.17692434352946834	25	4.057137254153165	
PA3923	PA3923	0.0129113750938629	5389.0	0.9553787119	-0.9553787119	0.8694267289399642	3429.5	61.79704397981254	0.0	0.26617999999999925	0.32551602879120983	25	2.1172496926167086	
PA4502	PA4502	0.0156217632310579	5388.0	0.9546544961000011	-0.9546544961000011	0.7949363210741809	4615.0	83.16510454217736	0.0	0.21740000000000023	0.18695855155622046	25	3.943411467211225	dppA4
PA2260	PA2260	0.0347414618714047	5387.0	0.95363489205	0.95363489205	0.8500483822582309	1523.5	27.44232155731795	0.0	0.12456000000000028	0.15565569108345087	25	5.326338447885674	
PA3870	PA3870	0.0177597412106679	5386.0	0.9533709623000001	-0.9533709623000001	0.8320913416443941	4677.5	84.29163662581111	0.0	0.1947000000000005	0.14547866395683862	25	5.214998142442978	moaA1
PA2553	PA2553	0.15621261733566	5385.0	0.951259362499999	-0.951259362499999	0.8391765791942289	3903.0	70.33165104542178	0.0	0.2433800000000005	0.22225723085350174	25	3.184955377072024	
PA2112	PA2112	0.0260582318639939	5384.0	0.95096838575	0.95096838575	0.65031950880974	5423.0	97.72891131939437	0.0	0.36405999999999955	0.2981026570942747	25	1.9688129970756723	
PA0175	PA0175	0.0166232978960079	5383.0	0.950176903099997	0.950176903099997	0.7423509246817859	4851.0	87.41888968997837	0.0	0.18329999999999994	0.12292918015399448	25	6.238363439334123	
PA3328	PA3328	0.0712659417812612	5382.0	0.948891077199997	0.948891077199997	0.87183164696324	4657.0	83.92213410237923	0.0	0.1915199999999998	0.18052582225266275	25	4.195361459924474	
PA1323	PA1323	0.0456636405800668	5381.0	0.9439922613500009	0.9439922613500009	0.599742763223557	5252.5	94.65573179524154	0.0	0.30734	0.2509771619756137	25	2.536694001711046	
PA2788	PA2788	0.0437046169159318	5380.0	0.9438412198499979	-0.9438412198499979	0.7531316785190328	4459.5	80.36229271809661	0.0	0.1435400000000004	0.09002868987161795	25	8.889402044961857	
PA1196	PA1196	0.0147714671033837	5379.0	0.94055717585	0.94055717585	0.903368109403464	1523.5	27.44232155731795	0.0	0.17401999999999998	0.22559728500139323	25	3.397812060749162	ddaR
PA3692	PA3692	0.0274050925325164	5378.0	0.9395117542499991	0.9395117542499991	0.69599841762931	4979.0	89.72602739726028	0.0	0.2299199999999998	0.23493095971653777	25	3.020426746249946	lptF
PA1658	PA1658	0.119870153105462	5377.0	0.9374853995	-0.9374853995	0.7445829209484941	5362.0	96.62941600576785	0.0	0.3514800000000002	0.23505843599695228	25	2.4930200739853383	hsiC2
PA1728	PA1728	0.0169870076442861	5376.0	0.928531246250001	0.928531246250001	0.393633439193796	5517.0	99.42321557317952	0.04	0.5283200000000001	0.33223764336189626	25	1.2045933212151494	
PA5153	PA5153	0.0316814541398157	5375.0	0.925120964449999	-0.925120964449999	0.75562279409299	5114.5	92.16834895457822	0.0	0.2551800000000001	0.22733202956615373	25	2.946971290092872	
PA2204	PA2204	0.165781226597795	5374.0	0.9245976641500029	-0.9245976641500029	0.74610984491563	5309.5	95.68312905551551	0.0	0.26539999999999997	0.21059034086744507	25	3.1302369398078485	
PA0122	PA0122	0.0237039299856582	5373.0	0.923014137799999	0.923014137799999	0.6746420526927971	5367.5	96.72855082912761	0.0	0.26311999999999974	0.17219818282045427	25	3.8321782901045505	rahU
PA1986	PA1986	0.0587576441703356	5372.0	0.9196009626	0.9196009626	0.761235351784607	4211.5	75.89221341023793	0.0	0.18999999999999967	0.18673036487584624	25	3.9072432760740297	pqqB
PA0038	PA0038	0.125485629264421	5371.0	0.919191370950001	0.919191370950001	0.604978720469768	5425.5	97.77397260273973	0.0	0.3233599999999997	0.197043328568448	25	3.0238596519801697	
PA3914	PA3914	0.0475235330004678	5370.0	0.916457900249998	-0.916457900249998	0.76196221870053	5074.0	91.43835616438356	0.0	0.25552000000000014	0.20788059874200246	25	3.1794111824272644	moeA1
PA0510	PA0510	0.0260966539879244	5369.0	0.915396309149999	-0.915396309149999	0.7511732535668421	5432.5	97.90014419610671	0.0	0.2814400000000001	0.15476233930341923	25	4.096321572828491	nirE
PA1344	PA1344	0.0924580505177467	5368.0	0.9141996537000009	0.9141996537000009	0.76196221870053	2914.5	52.51441961067051	0.0	0.15421999999999933	0.19315365644998794	25	3.9345859025805097	
PA0656	PA0656	0.0414592754706789	5367.0	0.913893271549997	0.913893271549997	0.49801596810231297	5502.0	99.15284787310743	0.0	0.3585399999999997	0.17856790958437463	25	3.1100396081390476	
PA5173	PA5173	0.0197193556670896	5366.0	0.9120267171500009	-0.9120267171500009	0.8553300953597289	3488.5	62.860490266762795	0.0	0.16314000000000026	0.14253760614892744	25	5.2539588490601	arcC
PA1245	PA1245	0.0587576441703356	5365.0	0.9110243611499991	0.9110243611499991	0.8196500799485791	3449.5	62.15753424657534	0.0	0.17376000000000008	0.15456330418310799	25	4.769983179685243	aprX
PA2554	PA2554	0.09850666594936099	5364.0	0.9060332324999979	-0.9060332324999979	0.8585588015887199	4629.0	83.41744772891133	0.0	0.2037999999999996	0.15279650137792142	25	4.595872458906108	
PA0513	PA0513	0.0304812272948002	5363.0	0.905880215250001	-0.905880215250001	0.774850214413836	5464.5	98.47692862292718	0.0	0.3510599999999999	0.22165877116264399	25	2.503037494703501	nirG
PA2621	PA2621	0.0353373693687831	5362.0	0.9048639489999971	0.9048639489999971	0.492810665103698	5514.0	99.3691420331651	0.0	0.39150000000000007	0.14948648210903015	25	3.434183089716216	clpS
PA2013	PA2013	0.133948900080659	5361.0	0.902076934549997	-0.902076934549997	0.7783284156288109	5311.0	95.71016582552271	0.0	0.2942799999999995	0.22012004679265332	25	2.76120663885977	liuC
PA5016	PA5016	0.0676765395943425	5360.0	0.902025096250002	0.902025096250002	0.7771635130161301	4996.5	90.04145638067773	0.0	0.2329	0.21534507191946653	25	3.107222702083647	aceF
PA3151	PA3151	0.0202758069511242	5359.0	0.8996001891	0.8996001891	0.7787345823834259	4577.0	82.48017303532805	0.0	0.19141999999999976	0.17525806448396766	25	4.040785176905701	hisF2
PA2433	PA2433	0.0147714671033837	5358.0	0.8992731391499991	0.8992731391499991	0.527977067801523	5516.0	99.40519105984139	0.0	0.43149999999999955	0.3286115044141537	25	1.4234837577702648	
PA0178	PA0178	0.0188326976641373	5357.0	0.8976593552000021	0.8976593552000021	0.8228741230810641	3890.0	70.09733237202596	0.0	0.14542000000000022	0.1144573865389797	25	6.572222011585234	
PA2323	PA2323	0.0181192067472422	5356.0	0.8928765997499979	0.8928765997499979	0.8350286621945849	4507.5	81.22746935832733	0.0	0.18125999999999998	0.21399046513026382	25	3.3254593811776187	
PA3614	PA3614	0.0152702279919334	5355.0	0.890676028749999	0.890676028749999	0.8166407993901039	3952.5	71.2238644556597	0.0	0.15313999999999997	0.11963804091230028	25	6.164728401818649	
PA0713	PA0713	0.0543560038652758	5354.0	0.8867458276000001	-0.8867458276000001	0.674481269920976	4839.5	87.21160778658977	0.0	0.22277999999999992	0.18293083164591645	25	3.6296004431072726	
PA1888	PA1888	0.0353373693687831	5353.0	0.8855639553000009	0.8855639553000009	0.6899851651134971	5122.0	92.30353280461428	0.0	0.2906400000000003	0.25413937777002066	25	2.3409357515558544	
PA3326	PA3326	0.0260582318639939	5352.0	0.8823514745499991	0.8823514745499991	0.7825719247339541	4838.0	87.18457101658255	0.0	0.1886200000000001	0.12675700835325296	25	5.472924010770847	clpP2
PA2190	PA2190	0.0188055788585082	5351.0	0.88192610275	0.88192610275	0.492810665103698	5495.0	99.02667627974044	0.0	0.37626	0.25930291648957593	25	1.9500980150770035	
PA4703	PA4703	0.0248210083841958	5350.0	0.8814250457999991	0.8814250457999991	0.49405198943084905	5515.0	99.38716654650325	0.0	0.44267999999999985	0.21302258683059916	25	2.0596174909325473	
PA3142	PA3142	0.085490829483769	5349.0	0.8802274454999979	0.8802274454999979	0.599742763223557	5504.0	99.18889689978371	0.0	0.35602000000000006	0.19147026966781724	25	2.737800737469311	
PA3911	PA3911	0.0292501366483225	5348.0	0.8763220948999979	-0.8763220948999979	0.8296941610495171	5239.0	94.41240086517664	0.0	0.2678199999999996	0.2207052087438507	25	2.757080806399194	
PA2663	PA2663	0.0352818621469272	5347.0	0.876307809900002	0.876307809900002	0.9077751215922929	4089.0	73.6842105263158	0.0	0.13811999999999974	0.08930498772931608	25	8.265919168338657	ppyR
PA2378	PA2378	0.0809578282032628	5346.0	0.873306696549996	0.873306696549996	0.869476441591568	2611.0	47.04397981254506	0.0	0.13790000000000008	0.13942284305904357	25	5.27464998141346	
PA1341	PA1341	0.0228483214869359	5345.0	0.8726601818000009	-0.8726601818000009	0.860379792847368	4627.5	83.39041095890411	0.0	0.1601599999999999	0.11581547104481929	25	6.1520293909979555	aatQ
PA3912	PA3912	0.0225732448865822	5344.0	0.867282015899999	-0.867282015899999	0.8585588015887199	4936.5	88.95998558038933	0.0	0.19632000000000033	0.13235108613079086	25	5.069561841275306	
PA0509	PA0509	0.0588721804810567	5343.0	0.8672634978499971	-0.8672634978499971	0.76281490307709	5440.5	98.04434030281182	0.0	0.3448600000000003	0.24463197358481192	25	2.135466963679152	nirN
PA0102	PA0102	0.0300257061462987	5342.0	0.862645949949998	0.862645949949998	0.8529838443753921	4365.5	78.66798846431146	0.0	0.17555999999999972	0.1646861484764275	25	4.172093137804755	
PA3460	PA3460	0.0203692535846826	5341.0	0.860130999950001	0.860130999950001	0.784014064366114	4497.5	81.04722422494592	0.0	0.17642000000000024	0.1409149921051695	25	4.851939383708191	
PA1828	PA1828	0.0417077303367678	5340.0	0.851673962200001	0.851673962200001	0.9124824068241909	1499.5	27.009733237202592	0.0	0.13146000000000024	0.1688452768069039	25	4.265526260611112	
PA3713	PA3713	0.0192640499875535	5339.0	0.8512264728499971	0.8512264728499971	0.921853317998214	2585.5	46.58435472242249	0.0	0.10299999999999965	0.07066971298465344	25	10.587654049373054	spdH
PA5355	PA5355	0.085490829483769	5338.0	0.846306216499999	-0.846306216499999	0.9124824068241909	4317.5	77.80281182408075	0.0	0.1525800000000001	0.12320897559296001	25	5.6304844120434145	glcD
PA0518	PA0518	0.0404789398076049	5337.0	0.8435882640500021	-0.8435882640500021	0.6762398822363721	5490.0	98.93655371304975	0.0	0.37507999999999997	0.20276745095470006	25	2.310569383025241	nirM
PA0284	PA0284	0.0516820606228276	5336.0	0.8411560435000021	-0.8411560435000021	0.774850214413836	5250.5	94.61968276856526	0.0	0.2856200000000003	0.23389635703305275	25	2.375137648772772	
PA4335	PA4335	0.0334095890184655	5335.0	0.840294465099999	0.840294465099999	0.7883702503034541	3815.0	68.74549387166547	0.0	0.13451999999999967	0.09953971987771185	25	7.090380261940348	
PA0177	PA0177	0.0212419025802064	5334.0	0.840026194750001	0.840026194750001	0.821816673224501	4663.5	84.03929343907714	0.0	0.19211999999999926	0.14599188619006598	25	4.437960298057225	
PA5027	PA5027	0.0205748214789921	5333.0	0.8346973814	0.8346973814	0.812076451256177	4126.5	74.36012977649604	0.0	0.18155999999999953	0.16226273190929133	25	4.02518417947702	
PA3179	PA3179	0.0372169817848274	5332.0	0.83446698125	0.83446698125	0.779130612557514	5264.5	94.87202595529921	0.0	0.2742599999999998	0.1908730555456515	25	2.934971516270479	
PA2015	PA2015	0.0352818621469272	5331.0	0.834078056699997	-0.834078056699997	0.772735877044639	5403.5	97.37743330930066	0.0	0.33963999999999994	0.26780817606388846	25	1.8462395882269242	liuA
PA0107	PA0107	0.078100745787182	5330.0	0.828843684900002	0.828843684900002	0.63828238648548	5522.0	99.51333813987023	0.0	0.45377999999999974	0.2673685066221028	25	1.4027967977175235	
PA1324	PA1324	0.0326000418354061	5329.0	0.8283403291	0.8283403291	0.724623068004885	5280.0	95.15140591204037	0.0	0.2603600000000001	0.2233351610621727	25	2.5431746904460057	
PA5453	PA5453	0.0809578282032628	5328.0	0.825816687250001	-0.825816687250001	0.842270761857908	3815.0	68.74549387166547	0.0	0.12518	0.10033608938628842	25	6.982898093153584	gmd
PA2618	PA2618	0.0451213197376677	5327.0	0.8246295725499971	0.8246295725499971	0.506924179301824	5414.0	97.56669069935111	0.0	0.34842000000000056	0.21781068232144474	25	2.186346268578357	
PA0516	PA0516	0.0237039299856582	5326.0	0.81779990685	-0.81779990685	0.76196221870053	5367.5	96.72855082912761	0.0	0.29239999999999955	0.17398168007005768	25	3.019857646152378	nirF
PA2799	PA2799	0.0543560038652758	5325.0	0.817579396150001	0.817579396150001	0.461462330019949	5410.0	97.49459264599857	0.0	0.35768000000000016	0.20837630623465797	25	2.207061851034523	
PA0565	PA0565	0.0288364813599924	5324.0	0.817175151250003	0.817175151250003	0.5787680948955211	5481.0	98.77433309300649	0.0	0.42432000000000014	0.3094094132375417	25	1.2696935983275908	
PA2883	PA2883	0.042267060590363	5323.0	0.8163379404000001	0.8163379404000001	0.51262276595181	5487.0	98.88248017303533	0.0	0.4223400000000002	0.2544791952858491	25	1.5482520681403185	
PA4623	PA4623	0.0324910152787717	5322.0	0.8161252525	-0.8161252525	0.8605595143273801	3723.0	67.0872386445566	0.0	0.21015999999999974	0.29708944780991464	25	2.039672755013878	
PA2110	PA2110	0.1643074888919	5321.0	0.814791349449999	0.814791349449999	0.651288366195414	5364.0	96.66546503244413	0.0	0.29797999999999997	0.21462848133460763	25	2.407934614438639	
PA3531	PA3531	0.0238553968450388	5320.0	0.81193786765	0.81193786765	0.674511433466326	5369.0	96.75558759913483	0.0	0.3104800000000001	0.17420255690813885	25	2.8785907425826736	bfrB
PA5017	PA5017	0.0543560038652758	5319.0	0.8078627479999979	0.8078627479999979	0.599742763223557	5093.5	91.78983417447729	0.0	0.2113000000000006	0.11916593822621166	25	5.006151563776114	dipA
PA0506	PA0506	0.0288364813599924	5318.0	0.8058035050499991	0.8058035050499991	0.719407362363369	5120.5	92.27649603460706	0.0	0.2502800000000003	0.1860544879867185	25	2.985810829189215	
PA1580	PA1580	0.0260966539879244	5317.0	0.805633725150003	0.805633725150003	0.834741374619048	4014.5	72.34138428262438	0.0	0.17070000000000007	0.14009699021273272	25	4.53210111213579	gltA
PA4505	PA4505	0.0423218597031993	5316.0	0.80553327455	-0.80553327455	0.911812052407903	3410.5	61.45457822638788	0.0	0.13004000000000007	0.12219331678396597	25	5.528070538786105	dppD
PA2372	PA2372	0.0463245839845753	5315.0	0.8037637829000001	0.8037637829000001	0.703884104074994	4868.5	87.73431867339582	0.0	0.20444000000000034	0.18725980837684664	25	3.2004934112391306	
PA4674	PA4674	0.0476050074009481	5314.0	0.7995545240999978	0.7995545240999978	0.76196221870053	5064.0	91.25811103100216	0.0	0.20083999999999974	0.14138685995051586	25	4.234583923212828	
PA1172	PA1172	0.0353373693687831	5313.0	0.799242576000002	0.799242576000002	0.5847177325262449	5345.0	96.32299927901947	0.0	0.2708199999999998	0.17652082502262118	25	2.9935424102639723	napC
PA2024	PA2024	0.0352818621469272	5312.0	0.79831966595	0.79831966595	0.534991738328315	5264.5	94.87202595529921	0.0	0.2797	0.2194876135457307	25	2.362865300560318	
PA1372	PA1372	0.15714067786993902	5311.0	0.7949624854500021	0.7949624854500021	0.857626091985745	3997.0	72.02595529920693	0.0	0.14109999999999995	0.11101642145796851	25	5.88978168151059	
PA0525	PA0525	0.152446962026142	5310.0	0.7937742253	-0.7937742253	0.8093944111192579	5065.5	91.28514780100937	0.0	0.2327199999999996	0.17749190591873903	25	3.1610130185703644	
PA4438	PA4438	0.0337034651050015	5309.0	0.791725694349998	0.791725694349998	0.9123454833895179	3423.5	61.6888968997837	0.0	0.12986000000000034	0.11594902975014533	25	5.708246940713776	
PA3250	PA3250	0.0375375260244789	5308.0	0.7913143742000021	0.7913143742000021	0.602601102574396	5324.0	95.94448449891853	0.0	0.2680799999999996	0.15587238904522766	25	3.356812437436766	
PA1342	PA1342	0.0301185167415689	5307.0	0.791308012449999	-0.791308012449999	0.7972058567783872	4489.5	80.90302811824081	0.0	0.18771999999999991	0.13176732017714585	25	4.580710996008307	aatJ
PA3126	PA3126	0.172307111389255	5306.0	0.785884998050001	0.785884998050001	0.625170524781926	5259.0	94.77289113193945	0.0	0.33405999999999997	0.3508619244090189	25	1.2877572817598866	ibpA
PA5178	PA5178	0.0494810194125702	5305.0	0.7852545837999999	0.7852545837999999	0.659312336493604	5198.5	93.68240807498198	0.0	0.25793999999999956	0.1530744862259325	25	3.4448234764721195	
PA5497	PA5497	0.0315927837266834	5304.0	0.78482264645	-0.78482264645	0.849291801052915	1746.0	31.45277577505407	0.0	0.11333999999999964	0.10675582731947934	25	6.289892208324233	nrdJa
