	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
PA3684	PA3684	9.414823374475151e-05	5025.0	1.46466666666667	0.0124529638728812	2858.5	0.261946666666667	0.46555747825113464	25	2.5833974453981865
PA3179	PA3179	6.117794490818791e-05	5023.5	1.463	0.0062244789890433605	4628.0	0.6280266666666674	0.5299337215721032	25	1.5756184204626533
PA2712	PA2712	0.000217463063648507	5021.0	1.459	0.00110388225269043	2790.0	0.24561333333333316	0.16733700416513647	25	7.251155670680207
galU	galU	0.000281687633169182	5020.0	1.456	0.0722871575314172	1009.0	0.19909333333333415	0.4309651799116676	25	2.9164923879100546
PA3040	PA3040	0.000657466571512549	5019.0	1.4546666666666601	0.00023519521543245497	4714.0	0.5764933333333344	0.5021451678843774	25	1.7488435406701586
purU1	purU1	0.000337687575880547	5018.0	1.4543333333333301	0.00213529253209694	3773.5	-0.35322666666666613	0.33651206186075605	25	5.371456791192047
flgB	flgB	9.14919963573308e-05	5016.0	1.4536666666666698	0.00088289227599058	4386.0	-0.4574799999999995	0.47836888253499277	25	3.99513165768442
PA1414	PA1414	3.17772133339254e-05	5015.0	1.452	0.00288764561621098	4632.0	0.4391866666666672	0.5138949226072201	25	1.9708568595986022
PA3979	PA3979	3.76205143512456e-05	5012.0	1.449	0.004333238671821	3979.0	0.45617333333333376	0.37129120447233727	25	2.6739838022223767
PA5371	PA5371	2.8300348161137104e-05	5010.0	1.4480000000000002	0.005862541896517679	1683.0	0.18696000000000035	0.2352312557967238	25	5.360852220632337
xseB	xseB	6.50740212402448e-05	5008.0	1.445	0.13728642445841302	433.0	0.10102666666666713	0.34421066331643596	25	3.904508129946591
glnK	glnK	7.233754086064781e-05	5007.0	1.4446666666666699	0.00241815218071622	2996.0	0.29373333333333357	0.37847158511669116	25	3.041003284245178
PA1198	PA1198	2.84236360232435e-05	5006.0	1.4436666666666698	0.000630921029666835	3849.0	0.4445733333333342	0.46765591101910786	25	2.136385555688002
PA4724	PA4724	4.38061250120019e-05	5005.0	1.4426666666666699	0.00522042925152283	2294.0	-0.19278666666666594	0.333666470751413	25	4.901461419393786
PA2568	PA2568	0.00011613501314191999	5003.5	1.4423333333333301	0.000261413762491547	4257.0	0.5420666666666676	0.3621996584655941	25	2.485553604552005
PA2860	PA2860	0.000310045591597752	5003.5	1.4423333333333301	0.00239691547448165	3672.0	0.3479600000000003	0.2921718532847608	25	3.7456494218377556
fdx1	fdx1	2.8331460712821002e-05	5001.0	1.4386666666666699	0.0660755887183632	1568.0	0.15909333333333414	0.24429301850214372	25	5.237862879499797
PA4639	PA4639	7.509460916095509e-05	5000.0	1.4373333333333302	0.00554632005965964	1573.0	-0.09253333333333343	0.3568945014779375	25	4.28660755582203
lppL	lppL	3.04852859893281e-05	4999.0	1.4366666666666699	0.0818289898424619	236.0	0.024640000000000276	0.2859497158592753	25	4.938024374053135
PA1297	PA1297	7.99558897121345e-05	4997.0	1.4356666666666698	8.2813879437204e-05	4051.5	0.5989333333333346	0.5472721156047682	25	1.5289164374996433
PA1323	PA1323	0.000638258872926428	4996.0	1.4346666666666699	0.00045180038495067803	4482.0	0.5959600000000004	0.7534573233754833	25	1.1131442228330461
leuC	leuC	0.000187176031604485	4991.0	1.4313333333333302	0.0105505508092131	512.0	0.0749333333333337	0.4090788658908194	25	3.3157420563545106
PA3270	PA3270	4.43445235405717e-05	4990.0	1.4286666666666699	0.00273375758027543	3438.0	0.3645333333333343	0.21859363194275802	25	4.868089357754002
PA3712	PA3712	7.24778075875983e-05	4988.5	1.4280000000000002	0.00026329937070128996	5027.0	0.6175333333333345	0.3390068419499657	25	2.39070887774673
PA2569	PA2569	7.24778075875983e-05	4983.5	1.4246666666666699	0.00031804403039407405	4787.0	0.6382000000000007	0.28386839999992775	25	2.7705326364853198
PA4582	PA4582	7.11378957903068e-05	4983.5	1.4246666666666699	0.00807898532744533	211.0	-0.002239999999999891	0.24776473906899227	25	5.759119203275067
PA1963	PA1963	0.000162829063208811	4981.0	1.4203333333333399	0.0319413017565272	1545.5	0.21924000000000096	0.2915437601357199	25	4.119770331473409
nfuA	nfuA	6.05468056532777e-05	4978.0	1.416	0.0259226912003373	2353.5	0.26789333333333415	0.268307188512361	25	4.279075313011123
PA5494	PA5494	0.000895358054436166	4977.0	1.4140000000000001	0.0015578550943453901	4137.0	-0.5045466666666664	0.41701063446782616	25	4.600714006046982
PA3046	PA3046	3.5393299217519703e-05	4974.0	1.411	0.0194534409550134	1590.5	-0.14850666666666618	0.29615816470007705	25	5.265789880370164
PA3575	PA3575	4.18149415315332e-05	4973.0	1.40966666666667	0.0450811488476055	1448.0	-0.09366666666666648	0.40677908282287883	25	3.695699697488927
PA4324	PA4324	0.000120062461646055	4972.0	1.4080000000000001	0.000861379401788516	3160.0	0.33614666666666715	0.41577971241903966	25	2.57793562628923
ilvA2	ilvA2	0.00027124205121307	4970.5	1.40766666666667	0.0141650752712772	1487.0	0.1447066666666674	0.2481166153541815	25	5.090187121072695
PA1540	PA1540	0.000556528134998045	4970.5	1.40766666666667	0.00116087616222882	4358.0	0.4471200000000005	0.26020244753595956	25	3.6915358627974606
PA2281	PA2281	5.56849045148709e-05	4969.0	1.402	0.0846780944673306	467.5	0.059013333333334035	0.25702695636118833	25	5.225081001929726
mucE	mucE	0.00110208633005904	4968.0	1.4013333333333302	0.0263412218790432	1029.0	-0.21434666666666652	0.4450651999676252	25	3.6302096863954403
PA3185	PA3185	0.000107941925086162	4966.0	1.399	0.0010876048663542599	3266.5	0.33578666666666684	0.2674153704826449	25	3.9758871429656097
tyrS	tyrS	5.548012924491011e-05	4964.5	1.3980000000000001	0.000987024602720242	2231.0	0.2556266666666671	0.3177304984253636	25	3.5954160491196343
PA1377	PA1377	5.49098863790019e-05	4962.0	1.39433333333334	0.0440033829231686	1270.0	0.11573333333333402	0.2538040035583017	25	5.0377455913783376
PA5108	PA5108	0.00010149353275191	4961.0	1.3940000000000001	0.00113216043198704	4480.0	0.5586666666666676	0.3215067967716549	25	2.5981825010269217
PA5423	PA5423	0.000348358201252378	4960.0	1.39166666666667	0.000514610914984386	3637.0	0.407173333333333	0.2833179754007591	25	3.4748707064588857
tpm	tpm	0.000494892330211817	4959.0	1.3906666666666698	0.0499068950820075	841.0	0.08614666666666711	0.18540119361156396	25	7.036200655391231
flhF	flhF	0.000177677945212316	4955.5	1.3869999999999998	0.16746062393080202	1120.0	0.08386666666666712	0.25207948114595674	25	5.169533543187533
rhlG	rhlG	0.000223776159666305	4951.0	1.38266666666666	0.000584605013540701	3629.5	0.4324666666666672	0.3328536687717508	25	2.854707906649446
PA3529	PA3529	0.000153415610000824	4950.0	1.382	0.011241125511277001	2668.0	-0.20542666666666665	0.2924596287429169	25	5.427848874355491
PA1126	PA1126	5.65302388747629e-05	4946.0	1.37566666666667	0.00114791149505151	2659.0	-0.24726666666666625	0.22706731340026678	25	7.14736660697827
PA5245	PA5245	7.52899451890696e-05	4944.0	1.374	0.00703023237421052	1453.5	-0.09737333333333228	0.22546828470409702	25	6.5258550011339835
PA0359	PA0359	0.00037426381357666497	4941.0	1.365	0.0055398340113682	701.0	0.21446666666666708	0.40698683889904524	25	2.8269546416923017
trpB	trpB	0.000167418048692997	4940.0	1.36366666666667	0.0017460090748764	2402.0	-0.09219999999999973	0.45179596345318607	25	3.2223985702287554
still.frameshift.hypothetical.protein	still.frameshift.hypothetical.protein	0.000177544991065455	4937.0	1.36033333333333	3.48439151478885e-05	5306.0	0.8302266666666677	0.4190260612420198	25	1.2650923551041018
recN	recN	0.000144073942805769	4934.0	1.35566666666667	0.0021609530801854396	3409.5	0.3917733333333343	0.329392281611432	25	2.926277836923919
PA5523	PA5523	0.00012803385857967198	4930.0	1.3486666666666698	0.00258707608519912	3490.5	0.4543066666666672	0.4801888316840304	25	1.862517286925368
PA3817	PA3817	8.19385150794913e-05	4929.0	1.34733333333334	0.10623456011078801	229.0	0.07264000000000047	0.2687381163608641	25	4.743254699387969
gabT2	gabT2	0.00089129610403865	4927.0	1.3466666666666698	0.00209478802983626	3076.0	0.4452666666666672	0.505084563876849	25	1.784651649381596
PA2957	PA2957	7.592092048683929e-05	4925.0	1.34366666666667	0.0120694314727582	2205.5	0.2564800000000002	0.25969043322985813	25	4.186471766190844
PA0277	PA0277	0.000163351378702895	4923.0	1.34133333333333	0.000190596200736755	4001.0	-0.41227999999999954	0.5459976570292964	25	3.2117598139056422
PA3370	PA3370	0.000189787456120782	4920.5	1.33933333333333	4.01776571723164e-05	5355.0	0.9942000000000007	0.5096828807100446	25	0.6771530816426878
PA4421	PA4421	0.000118338628437221	4919.0	1.33833333333333	0.196200308477547	312.0	-0.05887999999999918	0.43575119132452306	25	3.2064475350860557
PA1677	PA1677	0.00230911676179485	4916.0	1.33466666666667	0.10940357484418599	552.0	0.014320000000000803	0.27680972673447446	25	4.769870922683261
PA3940	PA3940	4.77327102695863e-05	4914.5	1.33433333333333	0.000995429346170432	4724.5	-0.5395866666666663	0.4554551577715866	25	4.114389678159662
PA4520	PA4520	0.000184167446740508	4913.0	1.334	0.000758691061484599	4297.0	0.5871866666666675	0.48341753174662655	25	1.544861913954663
PA0038	PA0038	0.000323251368388031	4909.0	1.33133333333333	0.00010079394715958199	5442.5	1.0082133333333345	0.5267197923276006	25	0.6134571069982244
PA0062	PA0062	0.00022901043478262202	4907.0	1.3293333333333401	0.000435307233937821	4609.0	0.46359999999999985	0.3627026125976832	25	2.386895774289965
PA3480	PA3480	0.000167050859632338	4901.0	1.32333333333333	0.0469259169687023	2692.0	-0.26554666666666615	0.21875741003322483	25	7.263205391573604
PA3722	PA3722	0.000105911059826088	4900.0	1.3230000000000002	0.00155816860752803	2861.0	-0.18931999999999957	0.2981897929047749	25	5.071669238802382
PA5524	PA5524	7.415165554936329e-05	4895.0	1.31933333333333	0.00033338631116568303	4130.0	0.49592000000000036	0.326893972503714	25	2.518900324244964
dchA	dchA	0.00037426381357666497	4891.0	1.318	0.00216461028674285	1195.0	-0.3840133333333331	0.8627235484853251	25	1.9728374591391884
rpmG	rpmG	6.70724078601192e-05	4890.0	1.31766666666667	0.225546001103327	1131.0	0.1569466666666677	0.47277024096355874	25	2.455146071872724
PA4817	PA4817	6.97592289446928e-05	4889.0	1.317	5.1131244450220397e-05	4935.0	0.5869866666666675	0.2564210852542412	25	2.846931766978231
PA3017	PA3017	6.00221415217504e-05	4888.0	1.31533333333333	0.000109649978119994	5136.5	0.7931200000000003	0.464577425273844	25	1.1240609313410188
PA1442	PA1442	0.000273245185072008	4886.0	1.31133333333333	0.00268670159642212	3697.0	0.44668000000000063	0.2881863864469191	25	3.0003267815448647
PA4379	PA4379	0.000607581635234971	4879.5	1.30566666666667	0.0018401834841820699	4572.0	0.6321733333333339	0.3053329712516048	25	2.205766807864175
PA3717	PA3717	0.00016452089218668898	4879.5	1.30566666666667	0.0614736399435348	1609.5	0.11654666666666694	0.20596046186550412	25	5.773535314639757
PA4717	PA4717	0.00021895033006329599	4878.0	1.3053333333333401	0.000287700111966577	3569.5	0.3947733333333334	0.2580965172609311	25	3.527982514694092
PA4383	PA4383	0.000113073667388472	4875.0	1.3003333333333402	0.000135127142549693	4515.0	0.5814266666666671	0.2980997614520643	25	2.4116311370556947
psrA	psrA	0.0005501532756451831	4873.0	1.29666666666667	0.00366080691481072	3509.5	0.43901333333333475	0.5403449385277834	25	1.5872330287206649
flgF	flgF	0.000593670753500869	4871.0	1.29366666666667	0.0164761093744817	2133.0	-0.23182666666666613	0.3148191444364579	25	4.845618064505086
PA1749	PA1749	0.000344793914550226	4867.0	1.29033333333333	0.000411371591867321	3240.5	0.3719733333333337	0.28422731382807986	25	3.2310758161528534
PA2560	PA2560	0.000172940235903695	4865.0	1.28966666666667	0.00841493985039039	2550.0	0.19038666666666706	0.27039826045901116	25	4.065410769040947
cmaX	cmaX	0.000141939166203173	4861.5	1.28633333333333	0.0106844493305808	2182.5	0.22704000000000055	0.25936811249222197	25	4.084130940981019
PA3463	PA3463	7.770441675217379e-05	4860.0	1.284	0.00023568394837332002	4099.0	0.41052000000000083	0.1915975498567536	25	4.558930950072429
PA1429	PA1429	7.509460916095509e-05	4858.0	1.2819999999999998	0.00868772274694145	1776.0	-0.14158666666666675	0.3989320730260842	25	3.5684938938804884
PA1164	PA1164	0.000213287131022896	4857.0	1.28133333333333	0.00669654191538428	2470.5	0.30373333333333374	0.30818200490643155	25	3.1721514703521048
PA4607	PA4607	7.74480410881985e-05	4856.0	1.274	4.41128152257344e-05	5356.0	0.944226666666666	0.7035456941121185	25	0.46873051188169257
dsbA	dsbA	9.54925917108494e-05	4855.0	1.27366666666667	0.16999118799330898	1197.0	-0.09149333333333295	0.21169713516492666	25	6.44864654845919
PA3966	PA3966	0.000264953823334324	4854.0	1.27333333333333	0.14456620653819	343.5	-0.026426666666666335	0.34300312491827784	25	3.7893532320140544
PA4507	PA4507	0.000153481078808243	4852.0	1.271	6.97778102441734e-05	5100.0	0.6210400000000008	0.30312635368159074	25	2.1441883627272094
ung	ung	0.00062390846794405	4851.0	1.27033333333333	0.00435963294898217	3396.0	-0.2609733333333326	0.30240330441071367	25	5.063789463711994
PA3925	PA3925	0.000145290003466778	4850.0	1.27	0.0305418617128048	901.5	-0.10345333333333272	0.28497204021395456	25	4.819607328151056
PA3260	PA3260	0.00030233144534610296	4847.0	1.2663333333333402	0.00180124948598363	4647.0	0.5062800000000006	0.3407175119699058	25	2.2307433772305547
coaD	coaD	0.000194432015623607	4844.0	1.26333333333333	0.20834376539018898	698.5	-0.14339999999999908	0.2744329675962848	25	5.125963347824735
PA3962	PA3962	0.0003247868645508	4842.0	1.26133333333333	0.0856402709625833	1451.0	0.13510666666666715	0.2628035409029167	25	4.2854318583276125
bacA	bacA	0.000159660726475499	4841.0	1.26	0.000503334296296895	3889.0	0.48706666666666665	0.39855179969112847	25	1.9393547687711983
PA0012	PA0012	0.00024618478623893196	4840.0	1.25966666666667	0.00916669526287468	2158.5	0.24483999999999992	0.22900022480985316	25	4.4315531458945765
ftnA	ftnA	0.000162519205075324	4837.0	1.25766666666667	0.000133827365467024	5060.0	-0.7571466666666656	0.44032472318943344	25	4.575744279674564
agtA	agtA	0.00022859451297492202	4831.0	1.25266666666667	0.00254704349377394	6.0	0.13976000000000036	0.4570105509763462	25	2.4351881248454395
PA2288	PA2288	0.000239859090633392	4828.5	1.24933333333334	0.00032860845452664704	4425.5	0.5228133333333341	0.32811335101015204	25	2.2142347995389158
PA0127	PA0127	0.00010767155757011801	4823.0	1.24166666666667	0.025415726249861	690.0	0.06430666666666708	0.19008087752322717	25	6.193994973829674
PA4013	PA4013	0.000186299670873751	4819.0	1.23766666666667	0.00594466632457336	1325.0	0.12194666666666705	0.31033353741489833	25	3.595228570183018
ygdP	ygdP	0.00015301982403966298	4818.0	1.23533333333334	0.209079714628786	1146.0	-0.08322666666666555	0.3066533016411327	25	4.299839567822679
rph	rph	0.00015211873449481298	4817.0	1.234	0.0452380816907116	675.5	0.07878666666666685	0.30760558079029343	25	3.755501868221587
PA1606	PA1606	0.00121395239963595	4808.5	1.22066666666667	6.0850866006437204e-05	5079.0	0.6370400000000007	0.29019157656815464	25	2.0111771456936074
PA5227	PA5227	0.000184167446740508	4808.5	1.22066666666667	0.0017101782928400698	1991.0	-0.16994666666666583	0.20078993722019262	25	6.925712277146364
rplT	rplT	0.00011738698208718201	4805.5	1.21933333333334	0.0149085673941538	3027.0	-0.30117333333333274	0.2960762870913136	25	5.135523285583926
PA4789	PA4789	0.000189603579891841	4805.5	1.21933333333334	0.0530855530101335	137.5	0.0022933333333342134	0.2430370212615836	25	5.00763214461097
PA5491	PA5491	0.00027124205121307	4803.0	1.217	0.121075679534648	1164.0	-0.06397333333333342	0.4175862066687555	25	3.0675662004072084
PA0489	PA0489	0.00029656579077319	4802.0	1.21666666666667	0.000290113896472789	3247.0	0.34625333333333375	0.2756997205764377	25	3.1571063311687837
amgR	amgR	0.000213893765606636	4801.0	1.21633333333333	0.0969601025143642	372.5	0.12366666666666765	0.36436733601621824	25	2.998805212929479
mexR	mexR	0.00230430243617795	4800.0	1.21533333333333	0.000161697895168936	4598.0	0.646533333333334	0.5534399746635187	25	1.0277537330869821
PA1965	PA1965	0.00254421254240017	4798.5	1.21433333333333	0.0014125782365242698	2913.5	0.2743199999999998	0.2721161326155243	25	3.454456464223989
nadD2	nadD2	0.000234271055577362	4795.0	1.213	0.0067869641470536	372.5	0.04893333333333341	0.44423488114918436	25	2.620385557422597
mexS	mexS	0.000317589302697446	4793.5	1.212	0.00547455778208971	1379.5	0.07898666666666741	0.596434618750827	25	1.8996438129401614
PA3691	PA3691	0.00119158943651386	4791.5	1.21	0.00035763627268566	4755.0	0.720653333333334	0.8191868737193448	25	0.5973565768270808
PA1116	PA1116	0.00042401026943758303	4791.5	1.21	0.000679283613778063	2980.0	0.26006666666666706	0.26657786715940823	25	3.5634366178092787
PA1852	PA1852	0.000671778979741134	4790.0	1.208	0.0226354387861557	3927.5	0.4084933333333348	0.3375642205017632	25	2.368457964763742
dps	dps	0.000671778979741134	4787.0	1.20466666666667	0.00234157131551528	2266.0	-0.19434666666666595	0.3695094656232573	25	3.786136658160025
PA1934	PA1934	0.000329013474397642	4786.0	1.20433333333333	0.00622624254154352	229.0	-0.022226666666666343	0.387545238936337	25	3.1649466353049074
PA4336	PA4336	0.00107830937930062	4785.0	1.20333333333333	0.009320326506302759	738.5	-0.010599999999999499	0.2564048087028127	25	4.734440588204198
PA3865	PA3865	0.000864007764926675	4784.0	1.202	0.006199459294934121	3469.0	0.4097200000000008	0.2720727312891008	25	2.912015460888409
PA4840	PA4840	0.000706115072444153	4783.0	1.20166666666667	0.00473003520427441	2469.0	0.24522666666666715	0.23240726386302243	25	4.1153619043667895
pyrF	pyrF	0.000213287131022896	4780.0	1.2	0.0372861293444045	1492.5	0.15293333333333442	0.18390801343989197	25	5.693426007284267
cc4	cc4	0.000142970112307709	4779.0	1.19833333333333	0.0309675743595685	740.5	-0.026893333333332773	0.3148752357269053	25	3.8911496607161418
PA4874	PA4874	0.0009616248490275699	4777.5	1.198	0.00024609900564872796	4804.5	0.5286266666666668	0.3606873494788448	25	1.8558270321942454
PA2854	PA2854	0.000196988392580338	4776.0	1.197	0.0532037152990455	1854.5	0.19362666666666706	0.20991072440974087	25	4.780000336594387
PA2855	PA2855	0.00047130712580064005	4775.0	1.19566666666667	0.0230456677740338	1590.5	0.2042533333333336	0.34735720860573854	25	2.854160814202713
pdxB	pdxB	0.00048772963846798704	4771.5	1.19066666666667	0.0103081113454746	27.0	0.056626666666667005	0.30231369101940764	25	3.7512029183197035
betB	betB	0.000602907442543761	4769.5	1.19	0.0048669125080740795	3303.5	-0.25463999999999937	0.44078139706661895	25	3.27745229180273
rplS	rplS	0.000160795408848867	4769.5	1.19	0.00639552805223179	3945.5	-0.296506666666665	0.6645277153320568	25	2.2369370492303315
vacJ	vacJ	0.000256953124825754	4767.0	1.188	0.00497154140669504	3608.5	-0.2246533333333331	0.3090026441214931	25	4.57165451560961
PA0953	PA0953	0.000185413624879752	4764.5	1.185	0.008449130095546771	1735.0	0.10181333333333406	0.28211811421879746	25	3.8394793247008514
